epoch,s_A,L_p,B_q,B_B,M_B,B_C,M_C,B_A,B_u,Loss
0,0.10000000149011612,0.345167338848114,2.8389787673950195,8.42065715789795,51.314796447753906,8.110344886779785,53.21445083618164,9.5006742477417,7.1766791343688965,0
1,0.07450546324253082,0.36298662424087524,2.6155877113342285,7.896769046783447,46.1375732421875,7.527594089508057,47.765602111816406,9.40071964263916,6.852364540100098,3.816290436987528e+22
2,0.0339779295027256,0.45656949281692505,2.4052908420562744,7.412646293640137,41.821075439453125,6.995185375213623,43.37659454345703,9.300948143005371,6.535971164703369,714430939458.7039
3,-0.0032536406069993973,0.5418534278869629,2.2531187534332275,7.079253673553467,39.360443115234375,6.706099033355713,41.584102630615234,9.201658248901367,6.2290544509887695,4219.363796234131
4,-0.014753109775483608,0.6048147678375244,2.1184873580932617,6.86685848236084,38.56005096435547,6.606485843658447,41.181312561035156,9.147311210632324,5.934351444244385,10.371676635742187
5,0.005540510173887014,0.7028944492340088,1.9821133613586426,6.640658855438232,37.61271667480469,6.5450520515441895,41.046653747558594,9.130758285522461,5.821992874145508,1.7202590584754944
6,-0.013390734791755676,0.7803564667701721,1.8811360597610474,6.501834869384766,37.126441955566406,6.527017593383789,40.8759765625,9.07039737701416,5.845327854156494,0.6556694388389588
7,-0.025689002126455307,0.8248949646949768,1.8358638286590576,6.438762187957764,36.89118194580078,6.502769947052002,40.707618713378906,9.040128707885742,5.8308820724487305,0.5993427217006684
8,-0.01747925952076912,0.8466557264328003,1.8152000904083252,6.405546188354492,36.800025939941406,6.490025520324707,40.623497009277344,9.01169490814209,5.8091325759887695,0.5453555166721344
9,-0.008977248333394527,0.8675528764724731,1.8159728050231934,6.392887592315674,36.79485321044922,6.487242221832275,40.56868362426758,8.984742164611816,5.782787322998047,0.491054093837738
10,-0.004853097256273031,0.8873812556266785,1.8221073150634766,6.385494709014893,36.770511627197266,6.485260963439941,40.52577209472656,8.962207794189453,5.763372421264648,0.4696690231561661
