epoch,s_A,L_p,B_q,B_B,M_B,B_C,M_C,B_A,Loss
0,-0.10000000149011612,0.345167338848114,2.8389787673950195,8.42065715789795,51.314796447753906,8.110344886779785,53.214447021484375,9.5006742477417,0
1,-0.03399993106722832,0.29376426339149475,2.5512642860412598,7.8554887771606445,45.58860778808594,7.497882843017578,47.38645935058594,9.40071964263916,1.2428200023629713e+30
2,0.010412110015749931,0.3699856996536255,2.3840999603271484,7.421281337738037,41.86795425415039,7.086665153503418,44.1129150390625,9.300890922546387,1336312156.3873742
3,0.032764021307229996,0.42000049352645874,2.276158094406128,7.286534309387207,41.04688262939453,6.987997055053711,43.54560852050781,9.232242584228516,19.593980407714845
4,0.018137304112315178,0.49697259068489075,2.166735887527466,7.138929843902588,40.30215072631836,6.894989490509033,43.10749053955078,9.231609344482422,4.292630231380462
5,0.03609495609998703,0.6023442149162292,2.0546252727508545,7.000328540802002,39.9224739074707,6.838038921356201,42.9525146484375,9.22697639465332,1.2757529258728026
6,0.03244290500879288,0.6764811277389526,1.960087537765503,6.9201459884643555,39.587867736816406,6.812338352203369,42.92566680908203,9.224631309509277,0.6822750806808472
7,0.02858479879796505,0.7167359590530396,1.907245397567749,6.879887104034424,39.429771423339844,6.803938865661621,42.85548400878906,9.213610649108887,0.6216552019119262
8,0.03703093156218529,0.7321991324424744,1.888750433921814,6.865346431732178,39.37894058227539,6.8017683029174805,42.840694427490234,9.181865692138672,0.6197555303573609
9,0.04044128209352493,0.73876953125,1.8818880319595337,6.859598159790039,39.37598419189453,6.795366287231445,42.725616455078125,9.137068748474121,0.6154424965381622
10,0.04291738197207451,0.7426225543022156,1.8818492889404297,6.858097553253174,39.39432907104492,6.793736457824707,42.70354461669922,9.088253021240234,0.6115551173686982
