epoch,s_A,L_p,B_q,B_B,M_B,B_C,M_C,B_A,Loss
0,0.1000000014901161,1.4285590648651123,4.1235127449035645,7.681970119476318,50.97530364990234,7.399979114532471,48.52002716064453,9.508371353149414,0.0
1,0.0780756771564483,1.4053468704223633,3.906882762908936,7.10218620300293,45.67822647094727,6.82756233215332,43.1718864440918,9.408416748046877,2.936870957489921e+29
2,0.107769638299942,1.4349764585494995,3.837347030639648,6.63314962387085,41.49404144287109,6.371557712554932,39.11842346191406,9.308646202087402,1.6896360706988138e+21
3,0.1191539093852043,1.446305274963379,3.810688018798828,6.211490154266357,37.81800079345703,5.962475299835205,35.637054443359375,9.209200859069824,2.913293257316332e+22
4,0.1236322820186615,1.4507272243499756,3.7996323108673096,5.833694934844971,34.57315826416016,5.595860481262207,32.560791015625,9.110180854797363,3.755314394489706e+22
5,0.1253782212734222,1.4524120092391968,3.7946019172668457,5.495922088623047,31.78057861328125,5.269069194793701,29.89839172363281,9.011642456054688,1.2857949846660765e+22
6,0.126049056649208,1.4530162811279297,3.79186487197876,5.194386005401611,29.370943069458008,4.979426860809326,27.46746063232422,8.913616180419922,5.571828164717781e+21
7,0.1263031810522079,1.4531985521316528,3.789954423904419,4.925512313842773,27.22051239013672,4.723935127258301,25.282493591308597,8.816117286682129,1.5290115688295624e+21
8,0.1263981610536575,1.453216314315796,3.788301467895508,4.686061382293701,25.28104019165039,4.4990410804748535,23.343971252441406,8.719152450561523,3.115609155873859e+20
9,0.1264330446720123,1.4531687498092651,3.786691904067993,4.47296142578125,23.5766716003418,4.30101203918457,21.642061233520508,8.622726440429688,1.4041055516987856e+20
10,0.126445472240448,1.4530938863754272,3.785046577453613,4.2833781242370605,22.082630157470703,4.126286029815674,20.13990974426269,8.526841163635254,6.5229540098587386e+19
