epoch,s_A,L_p,B_q,B_B,M_B,B_C,M_C,B_A,B_u,Loss
0,0.10000000149011612,0.345167338848114,2.8389787673950195,8.42065715789795,51.314796447753906,8.110344886779785,53.21445083618164,9.5006742477417,7.1766791343688965,0
1,0.08477306365966797,0.32932183146476746,2.6319844722747803,7.884490013122559,45.967689514160156,7.538010120391846,47.792564392089844,9.40071964263916,6.852362155914307,7.077516606305579e+25
2,0.10174417495727539,0.3462851941585541,2.585184097290039,7.431718826293945,41.89994812011719,7.06069278717041,43.42214584350586,9.300949096679688,6.5359673500061035,2.0047330058001468e+27
3,0.10825050622224808,0.35278090834617615,2.567199230194092,7.017790794372559,38.42337417602539,6.628990650177002,39.54037857055664,9.201504707336426,6.229024887084961,1.3647429453290524e+28
4,0.11080978065729141,0.35532718896865845,2.5598337650299072,6.637008190155029,35.44837951660156,6.239668846130371,36.1181640625,9.102484703063965,5.933010101318359,9.15305821020803e+27
5,0.11180732399225235,0.35630980134010315,2.55660080909729,6.284914016723633,32.89561462402344,5.89003324508667,33.13658142089844,9.003946304321289,5.648256301879883,5.02825255186703e+27
6,0.1121903583407402,0.35667622089385986,2.5549559593200684,5.958070278167725,30.591136932373047,5.577434062957764,30.379419326782227,8.905922889709473,5.374764919281006,2.9624693877446096e+27
7,0.1123351901769638,0.35680288076400757,2.553893804550171,5.653741836547852,28.581682205200195,5.299159049987793,27.91649055480957,8.808426856994629,5.174759387969971,9.420930149886893e+26
8,0.1123836413025856,0.35683366656303406,2.5531113147735596,5.397535800933838,26.936092376708984,5.075867652893066,25.905303955078125,8.721150398254395,5.164032459259033,4.165584383602083e+26
9,0.11240117251873016,0.3568323850631714,2.552367925643921,5.156449317932129,25.449644088745117,4.87553071975708,24.10641860961914,8.634308815002441,5.152651309967041,1.869345036783376e+26
10,0.11240711808204651,0.35681840777397156,2.551614761352539,4.929076194763184,24.083147048950195,4.695478439331055,22.480754852294922,8.54788875579834,5.1406426429748535,9.294254918809173e+25
