epoch,s_A,L_p,B_q,B_B,M_B,B_C,M_C,B_A,B_u,Loss
0,-0.1000000014901161,0.345167338848114,2.8389787673950195,8.42065715789795,51.31479644775391,8.110344886779785,53.21445083618164,9.5006742477417,7.1766791343688965,0.0
1,-0.0487392321228981,0.3130463063716888,2.5569911003112797,7.866758346557617,45.69328689575195,7.506121158599853,47.494049072265625,9.40071964263916,6.852362155914307,2.3060935088041693e+28
2,-0.0069704446941614,0.4063960313796997,2.3541183471679688,7.410843849182129,41.61098098754883,7.015963554382324,43.59832763671875,9.300948143005373,6.535967350006104,112888625651.8128
3,0.0092606544494628,0.4680445194244385,2.245497465133667,7.20173454284668,40.65123748779297,6.858705043792725,42.85595703125,9.203049659729004,6.22902774810791,83.20362825393677
4,0.0140197109431028,0.5328924059867859,2.1227777004241943,7.033297061920166,39.89356231689453,6.776142120361328,42.82575225830078,9.170195579528809,5.933005809783936,7.246640467643738
5,0.0327344536781311,0.6389725804328918,1.9763307571411133,6.825082302093506,38.896244049072266,6.711750984191895,42.534706115722656,9.110784530639648,5.729151725769043,1.726045650243759
6,0.0180486980825662,0.742207407951355,1.8725876808166504,6.694665431976318,38.483489990234375,6.683435440063477,42.00791931152344,9.110583305358888,5.780349254608154,0.7435192704200745
7,0.0321844816207885,0.7975490689277649,1.827792286872864,6.625810146331787,38.36573028564453,6.670995712280273,41.84326553344727,9.091068267822266,5.798220634460449,0.6519438982009887
8,0.0314237102866172,0.8313277363777161,1.8049414157867432,6.589614868164063,38.2852668762207,6.651279449462891,41.79352569580078,9.064322471618652,5.791228294372559,0.6204318940639496
9,0.0274499617516994,0.8459295034408569,1.794611930847168,6.574626922607422,38.246826171875,6.643073081970215,41.85952758789063,9.033519744873049,5.782403469085693,0.5962742328643799
10,0.0139790289103984,0.8586671948432922,1.7983592748641968,6.569660663604736,38.25019073486328,6.634596347808838,41.83803939819336,9.001798629760742,5.772224426269531,0.5883700728416443
