epoch,s_A,L_p,B_q,B_B,M_B,B_C,M_C,B_A,Loss
0,-0.10000000149011612,1.4285590648651123,4.1235127449035645,7.681970119476318,50.975303649902344,7.399979114532471,48.52002716064453,9.508371353149414,0
1,-0.06916362047195435,1.4567070007324219,3.889085054397583,7.119297027587891,45.88524627685547,6.854302406311035,43.4380989074707,9.408416748046875,6.443967738378896e+20
2,-0.02917303517460823,1.5518449544906616,3.693826198577881,6.682560443878174,42.34796142578125,6.469180107116699,40.02651596069336,9.308645248413086,1354211262.2243652
3,-0.004943747539073229,1.621424674987793,3.560457944869995,6.534880638122559,41.406898498535156,6.330484390258789,39.138710021972656,9.209317207336426,347.7077018737793
4,0.0026494141202419996,1.5905882120132446,3.483884811401367,6.358875751495361,40.52422332763672,6.200568199157715,38.884796142578125,9.109760284423828,10.016575193405151
5,0.005594676826149225,1.576932430267334,3.4424779415130615,6.20675802230835,39.530006408691406,6.1520867347717285,39.02853775024414,9.014638900756836,2.039807838201523
6,0.0083323884755373,1.5772135257720947,3.4018020629882812,6.099411964416504,38.839210510253906,6.136808395385742,39.13481903076172,8.924971580505371,1.0894660532474518
7,0.008616192266345024,1.5847469568252563,3.368756055831909,6.018538951873779,38.32223892211914,6.128551006317139,38.967552185058594,8.839174270629883,1.1844992280006408
8,0.008800949901342392,1.594146490097046,3.349846363067627,5.949103355407715,37.80640411376953,6.116698741912842,38.9410285949707,8.750860214233398,1.2357928514480592
9,0.009836530312895775,1.6136271953582764,3.3274025917053223,5.90902042388916,37.51156234741211,6.115299701690674,39.01171112060547,8.661582946777344,0.6907579958438873
10,0.010522745549678802,1.634229063987732,3.3193182945251465,5.894221782684326,37.38733673095703,6.1093950271606445,38.88848876953125,8.57481575012207,0.6324998021125794
