epoch,s_A,L_p,B_q,B_B,M_B,B_C,M_C,B_A,B_u,Loss
0,0.03999999910593033,2.3651177883148193,2.7142608165740967,7.520187854766846,46.07036590576172,8.358756065368652,54.590633392333984,9.566570281982422,5.615312099456787,0
1,0.05426224321126938,2.511075735092163,2.5209381580352783,7.299173831939697,44.25910568237305,8.104255676269531,52.70208740234375,9.40599536895752,5.404439449310303,4576.684367418289
2,0.015311996452510357,2.6065454483032227,2.5312917232513428,7.185879230499268,43.34284210205078,7.971709251403809,51.39617156982422,9.240967750549316,5.335149765014648,8.38682621717453
3,0.0048439656384289265,2.6463372707366943,2.554692506790161,7.14589262008667,43.0426025390625,7.910707950592041,50.72246170043945,9.086755752563477,5.320887088775635,4.098395481705666
4,0.00011812167940661311,2.6793084144592285,2.555677890777588,7.120636940002441,42.95060348510742,7.885562419891357,50.425270080566406,8.94564437866211,5.317592144012451,3.0316789001226425
5,-0.004125247709453106,2.712386131286621,2.5399608612060547,7.09460973739624,42.80644989013672,7.8726701736450195,50.27569580078125,8.808511734008789,5.316960334777832,2.4970951676368713
6,-0.006780046969652176,2.7407162189483643,2.53680157661438,7.072193622589111,42.599002838134766,7.868381023406982,50.23628234863281,8.67366886138916,5.315418243408203,2.382142797112465
7,-0.01691625267267227,2.8203601837158203,2.5239510536193848,7.035449028015137,42.229583740234375,7.870989799499512,50.057491302490234,8.52285385131836,5.315536022186279,2.5105836987495422
8,-0.023220360279083252,2.916900634765625,2.4860758781433105,6.99860954284668,41.87464904785156,7.869979381561279,50.10115432739258,8.368854522705078,5.306347846984863,2.421446993947029
9,-0.022542137652635574,2.961257219314575,2.4756686687469482,6.976982116699219,41.918487548828125,7.866372585296631,49.991981506347656,8.209283828735352,5.311140537261963,2.348397374153137
10,-0.014097202569246292,3.04008412361145,2.447567939758301,6.938848495483398,41.64921951293945,7.866400718688965,50.10710906982422,8.103532791137695,5.305363178253174,2.371311843395233
