epoch,s_A,L_p,B_q,B_B,M_B,B_C,M_C,B_A,B_u,Loss
0,-0.10000000149011612,0.345167338848114,2.8389787673950195,8.42065715789795,51.314796447753906,8.110344886779785,53.214447021484375,9.700675010681152,5.019852638244629,0
1,-0.08741924166679382,0.2885380983352661,2.717968463897705,8.19328784942627,49.244083404541016,7.985630989074707,52.29376983642578,9.753480911254883,4.916972637176514,55.24101507663727
2,-0.10782461613416672,0.3579899072647095,2.67441987991333,7.999212741851807,48.23751449584961,7.896970272064209,51.53287887573242,9.699929237365723,4.889686584472656,4.256436422467232
3,-0.12222682684659958,0.449712336063385,2.6668453216552734,7.858808994293213,47.39966583251953,7.8501715660095215,51.23561477661133,9.626935958862305,4.909201145172119,2.5909327417612076
4,-0.1382071077823639,0.5127597451210022,2.670201301574707,7.773376941680908,46.86772155761719,7.828368186950684,51.083133697509766,9.60257339477539,4.914837837219238,2.440522238612175
5,-0.14530576765537262,0.5761955380439758,2.6707406044006348,7.721191883087158,46.56684494018555,7.816899299621582,50.96333312988281,9.621147155761719,4.9257283210754395,2.3839890211820602
6,-0.14421407878398895,0.6103394627571106,2.6778321266174316,7.661532402038574,46.0692138671875,7.813322067260742,50.914573669433594,9.639656066894531,4.928458213806152,2.339903563261032
7,-0.13656096160411835,0.6510202288627625,2.682232618331909,7.599292755126953,45.60030746459961,7.804436683654785,50.86970901489258,9.669389724731445,4.919922351837158,2.3580168038606644
8,-0.13596728444099426,0.6736194491386414,2.6918487548828125,7.562156677246094,45.36962127685547,7.80025053024292,50.83661651611328,9.677773475646973,4.912888526916504,2.318441689014435
9,-0.141336590051651,0.7228389978408813,2.6914498805999756,7.5186448097229,45.04903030395508,7.794511318206787,50.79745101928711,9.676248550415039,4.926878929138184,2.310804173350334
10,-0.14042195677757263,0.7226735353469849,2.676685094833374,7.472500324249268,44.836544036865234,7.790700435638428,50.73097610473633,9.67969799041748,4.926573753356934,2.3130626678466797
