epoch,s_A,L_p,B_q,B_B,M_B,B_C,M_C,B_A,B_u,Loss
0,-0.07999999821186066,0.5377797484397888,4.157003879547119,7.902341842651367,50.441070556640625,8.627015113830566,52.58292007446289,10.056900978088379,5.742205619812012,0
1,-0.0692426934838295,0.49109911918640137,4.007645606994629,7.6345133781433105,49.88969421386719,8.446834564208984,51.732810974121094,9.908991813659668,5.2813801765441895,64.0784364938736
2,-0.10846852511167526,0.5536473989486694,3.9180922508239746,7.460363864898682,49.22041320800781,8.334489822387695,51.037872314453125,9.829160690307617,5.021731853485107,7.428183555603027
3,-0.1189056783914566,0.5622756481170654,3.889885425567627,7.369577407836914,48.758853912353516,8.307957649230957,50.93199920654297,9.761897087097168,4.8053388595581055,2.5877052396535873
4,-0.11679688096046448,0.5671132802963257,3.88226580619812,7.315435409545898,48.5452995300293,8.30441951751709,50.90631103515625,9.689419746398926,4.601958274841309,2.516505151987076
5,-0.12464368343353271,0.6212352514266968,3.8585731983184814,7.278045654296875,48.277252197265625,8.291144371032715,50.8273811340332,9.616464614868164,4.500643730163574,2.540375515818596
6,-0.12536372244358063,0.6668878197669983,3.8474624156951904,7.236734390258789,47.99250411987305,8.280477523803711,50.77459716796875,9.678532600402832,4.481818199157715,2.4028096348047256
7,-0.13103872537612915,0.6900933980941772,3.83976411819458,7.203615188598633,47.82752227783203,8.276968955993652,50.73086929321289,9.750933647155762,4.446526527404785,2.329809680581093
8,-0.13361206650733948,0.6985496282577515,3.831688642501831,7.184136390686035,47.820220947265625,8.272953987121582,50.71869659423828,9.82345962524414,4.430682182312012,2.3007533699274063
9,-0.14139313995838165,0.7048308849334717,3.827521562576294,7.176459312438965,47.707977294921875,8.271553993225098,50.70549011230469,9.834431648254395,4.4166107177734375,2.2829656302928925
10,-0.14680615067481995,0.696877658367157,3.820248603820801,7.1635942459106445,47.60798645019531,8.275083541870117,50.738243103027344,9.834680557250977,4.408177375793457,2.2694398909807205
