epoch,s_A,L_p,B_q,B_B,M_B,B_C,M_C,B_A,B_u,Loss
0,0.10000000149011612,0.345167338848114,2.8389787673950195,8.42065715789795,51.314796447753906,8.110344886779785,53.21445083618164,9.5006742477417,5.019852638244629,0
1,0.04877239093184471,0.4916648864746094,2.706406593322754,7.899102687835693,46.65645980834961,7.710231781005859,49.77793884277344,9.364426612854004,5.107126235961914,989255.5348067284
2,0.03408365696668625,0.5887323021888733,2.716214179992676,7.6569061279296875,44.995574951171875,7.645960330963135,49.331932067871094,9.37583065032959,5.03987979888916,7.644314453005791
3,0.01455781888216734,0.6498734951019287,2.7607839107513428,7.507626056671143,43.95906066894531,7.5839009284973145,48.77027130126953,9.301554679870605,5.0400567054748535,2.5954436659812927
4,0.00218172837048769,0.7070745229721069,2.859001636505127,7.37912654876709,43.29084014892578,7.535841464996338,48.39115905761719,9.267426490783691,5.102656841278076,2.499606728553772
5,0.01677725836634636,0.7601954936981201,2.921800136566162,7.282292366027832,42.723907470703125,7.529563903808594,48.21811294555664,9.235958099365234,5.093197345733643,2.4224862456321716
6,0.014790905639529228,0.8167278170585632,2.980703353881836,7.213230609893799,42.2050666809082,7.519827365875244,47.87767791748047,9.186047554016113,5.086248397827148,2.360890954732895
7,0.019573193043470383,0.862395167350769,3.060208797454834,7.1753997802734375,42.08680725097656,7.515115261077881,47.951725006103516,9.21838092803955,5.126516342163086,2.283300057053566
8,0.01812911219894886,0.8852046728134155,3.0859689712524414,7.138757705688477,41.761138916015625,7.509215831756592,47.95265197753906,9.19375228881836,5.103240966796875,2.290504962205887
9,0.028657592833042145,0.9022740721702576,3.0965394973754883,7.115410804748535,41.46650695800781,7.5092453956604,47.900733947753906,9.187762260437012,5.099571228027344,2.281767562031746
10,0.0360422283411026,0.9158363938331604,3.11275577545166,7.107981204986572,41.28551483154297,7.518832683563232,47.79246520996094,9.183043479919434,5.097968101501465,2.2652887254953384
