epoch,s_A,L_p,B_q,B_B,M_B,B_C,M_C,B_A,B_u,Loss
0,0.10000000149011612,0.345167338848114,2.8389787673950195,8.42065715789795,51.314796447753906,8.110344886779785,53.21445083618164,9.5006742477417,5.019852638244629,0
1,0.01584039255976677,0.3664308786392212,2.553165912628174,7.581718921661377,43.02891159057617,7.271420478820801,45.351470947265625,9.340825080871582,4.879825592041016,1.0758827564154474e+30
2,-0.012925686314702034,0.4826638400554657,2.474216938018799,7.319697856903076,41.647972106933594,7.127093315124512,44.747642517089844,9.2703218460083,4.859436511993408,1706.9016816616058
3,-0.03952182084321976,0.6132981181144714,2.4841785430908203,7.090223789215088,40.59561538696289,7.042597770690918,44.25740051269531,9.292421340942383,4.8774847984313965,3.415603905916214
4,-0.05025371164083481,0.7513968348503113,2.546175956726074,6.9638447761535645,39.82777404785156,6.98982572555542,43.572811126708984,9.226606369018555,4.882317066192627,2.4799950420856476
5,-0.0460745207965374,0.839233934879303,2.59879732131958,6.895619869232178,39.532005310058594,6.98837423324585,43.526344299316406,9.180108070373535,4.88247537612915,2.42656572163105
6,-0.0724869966506958,0.8787286877632141,2.618433952331543,6.860074520111084,39.03980255126953,6.985044002532959,43.437538146972656,9.153434753417969,4.863640785217285,2.412288472056389
7,-0.06477060914039612,0.9095034003257751,2.637906312942505,6.846095561981201,39.005855560302734,6.9789533615112305,43.3745002746582,9.18625259399414,4.81126594543457,2.323458641767502
8,-0.06703376770019531,0.9162293076515198,2.6386499404907227,6.8094096183776855,38.85356140136719,6.984149932861328,43.39126205444336,9.186264991760254,4.777860641479492,2.2943275570869446
9,-0.06598525494337082,0.924842894077301,2.649831771850586,6.79718017578125,38.87733840942383,6.9840617179870605,43.385276794433594,9.196540832519531,4.752742290496826,2.2741753458976746
10,-0.07054869830608368,0.9251561760902405,2.6516098976135254,6.792661190032959,38.821533203125,6.989290714263916,43.39104461669922,9.186230659484863,4.70318603515625,2.27079139649868
