epoch,s_A,L_p,B_q,B_B,M_B,B_C,M_C,B_A,B_u,Loss
0,-0.03999999910593033,0.7363404631614685,3.599083185195923,7.586785793304443,48.000343322753906,9.684514045715332,65.13652801513672,9.695770263671875,5.367436408996582,0
1,-0.013497481122612953,0.8852296471595764,3.7744622230529785,7.582268714904785,47.93801498413086,9.583678245544434,64.03562927246094,9.561189651489258,5.35443115234375,287.9499022960663
2,-0.0233339574187994,0.978405773639679,3.7084131240844727,7.453462600708008,47.1202278137207,9.457833290100098,62.92670822143555,9.617961883544922,5.345148086547852,12.345801800489426
3,0.0022308307234197855,1.0034470558166504,3.6334903240203857,7.347311496734619,46.55629348754883,9.43567943572998,62.30937957763672,9.657780647277832,5.344614028930664,3.4234264343976974
4,-0.03496658056974411,1.0177708864212036,3.6101996898651123,7.2674384117126465,46.19322967529297,9.430764198303223,62.11267852783203,9.643965721130371,5.340301513671875,2.516226828098297
5,-0.0334264412522316,1.0520060062408447,3.6241555213928223,7.20991325378418,45.92499923706055,9.430196762084961,62.057884216308594,9.610529899597168,5.337024211883545,2.878449931740761
6,-0.02992270700633526,1.0867830514907837,3.6480908393859863,7.177147388458252,45.79515838623047,9.428098678588867,62.05896759033203,9.570034980773926,5.334287643432617,2.4678992182016373
7,-0.0343569777905941,1.1270546913146973,3.6569180488586426,7.122142791748047,45.5172233581543,9.411885261535645,61.959415435791016,9.52682876586914,5.323363304138184,2.450439214706421
8,-0.06460228562355042,1.1473445892333984,3.6554036140441895,7.086871147155762,45.44757080078125,9.41003704071045,61.97248458862305,9.48445987701416,5.311492443084717,2.3902937173843384
9,-0.06246984750032425,1.1786422729492188,3.663703441619873,7.064598560333252,45.323184967041016,9.413009643554688,61.8602409362793,9.476343154907227,5.301948547363281,2.348345085978508
10,-0.059897299855947495,1.20479416847229,3.667456865310669,7.038136005401611,45.14277267456055,9.416540145874023,61.86280059814453,9.479630470275879,5.296830177307129,2.3262511640787125
