epoch,s_A,L_p,B_q,B_B,M_B,B_C,M_C,B_A,B_u,Loss
0,0.0,0.11520526558160782,2.780137300491333,8.398181915283203,53.18939208984375,7.46690034866333,47.506935119628906,9.962331771850586,4.924437046051025,0
1,-0.012270487844944,0.007232672069221735,2.648826837539673,7.828891754150391,48.23262023925781,7.040660858154297,44.61407470703125,9.803170204162598,4.908034801483154,281075825090.30237
2,-0.033434413373470306,0.1246800497174263,2.614654779434204,7.643265247344971,47.108375549316406,7.01530122756958,44.73119354248047,9.766655921936035,4.891162872314453,62.30916851758957
3,-0.07633751630783081,0.29208141565322876,2.6695284843444824,7.379915237426758,45.53205108642578,6.980724334716797,44.7982177734375,9.625046730041504,4.861730098724365,5.935625985264778
4,-0.0923851877450943,0.36787834763526917,2.690856456756592,7.2586283683776855,44.823936462402344,6.998485088348389,45.20399475097656,9.582557678222656,4.824807643890381,2.4475581347942352
5,-0.08600165694952011,0.4222622811794281,2.7079696655273438,7.182582855224609,44.27696228027344,7.00303840637207,45.354408264160156,9.553082466125488,4.801401138305664,2.3913713097572327
6,-0.09074181318283081,0.45212382078170776,2.7202553749084473,7.13760232925415,43.99052429199219,6.99744987487793,45.266048431396484,9.519630432128906,4.792769908905029,2.385608047246933
7,-0.09010013192892075,0.48651787638664246,2.729142189025879,7.1351776123046875,44.04322052001953,6.992000102996826,45.27970886230469,9.487881660461426,4.771213531494141,2.3423898071050644
8,-0.0924387201666832,0.512814462184906,2.7310993671417236,7.119268894195557,43.88653564453125,6.991128921508789,45.26710891723633,9.455010414123535,4.771762371063232,2.3099087327718735
9,-0.09336429834365845,0.5263959765434265,2.7248024940490723,7.09034538269043,43.58808898925781,6.991423606872559,45.26292419433594,9.42972469329834,4.772762775421143,2.26577565073967
10,-0.0950816422700882,0.5295608043670654,2.7178499698638916,7.073725700378418,43.40379333496094,6.994504928588867,45.31407928466797,9.381071090698242,4.772673606872559,2.2499269545078278
11,-0.09287169575691223,0.545393168926239,2.725546360015869,7.05763578414917,43.222755432128906,6.996851444244385,45.376121520996094,9.32459545135498,4.773599147796631,2.24540077149868
12,-0.09849570691585541,0.5442071557044983,2.7223448753356934,7.043216705322266,43.18592834472656,7.002565860748291,45.4267578125,9.287019729614258,4.772676467895508,2.2458088994026184
13,-0.0980246439576149,0.5626775622367859,2.73284912109375,7.0266900062561035,43.10487747192383,7.001014709472656,45.37594985961914,9.245317459106445,4.773519515991211,2.2468392848968506
14,-0.09797019511461258,0.5562673807144165,2.7120754718780518,6.9936089515686035,43.046607971191406,6.997304439544678,45.36106872558594,9.2062349319458,4.770596504211426,2.2592032849788666
15,-0.09316960722208023,0.5701199173927307,2.7162225246429443,6.992387771606445,43.10826110839844,6.996721267700195,45.37504577636719,9.16283893585205,4.771059989929199,2.226926237344742
16,-0.09076456725597382,0.5709522366523743,2.718334436416626,6.989500045776367,43.196842193603516,7.001351833343506,45.400184631347656,9.140169143676758,4.770543098449707,2.2213750183582306
17,-0.08187776058912277,0.5718130469322205,2.714803457260132,6.9784369468688965,43.163883209228516,7.0033955574035645,45.43271255493164,9.102987289428711,4.77073860168457,2.212450325489044
18,-0.0877455621957779,0.5724491477012634,2.7146849632263184,6.969913959503174,43.21685791015625,7.000710487365723,45.403038024902344,9.073921203613281,4.768311977386475,2.2189957946538925
19,-0.0799814909696579,0.5730947256088257,2.7128026485443115,6.9636383056640625,43.164520263671875,7.00178337097168,45.410987854003906,9.04043960571289,4.768314838409424,2.214781314134598
20,-0.07069382816553116,0.5770776867866516,2.713106632232666,6.967905521392822,43.301856994628906,6.999273300170898,45.3780632019043,8.981002807617188,4.768002986907959,2.207796558737755
21,-0.07376168668270111,0.591602087020874,2.7202060222625732,6.961772441864014,43.30632019042969,7.0050458908081055,45.42876052856445,8.942916870117188,4.765807628631592,2.2076257318258286
22,-0.07381439954042435,0.5885170102119446,2.7106683254241943,6.959627628326416,43.3668098449707,7.001900672912598,45.376991271972656,8.90988540649414,4.764038562774658,2.19950832426548
23,-0.0696277841925621,0.5864958763122559,2.71071457862854,6.954820156097412,43.36454391479492,7.001092910766602,45.3394775390625,8.871160507202148,4.76276969909668,2.191437140107155
24,-0.0693252831697464,0.5884320139884949,2.709735631942749,6.9518914222717285,43.368499755859375,6.9998908042907715,45.30091094970703,8.83322525024414,4.761082649230957,2.1966195702552795
25,-0.06850709766149521,0.5954638719558716,2.707526683807373,6.945812702178955,43.407630920410156,6.997391700744629,45.32763671875,8.775912284851074,4.758016586303711,2.205844834446907
26,-0.06732921302318573,0.6210096478462219,2.710016965866089,6.937506675720215,43.308006286621094,7.002581596374512,45.3406982421875,8.734440803527832,4.754837989807129,2.2049217373132706
27,-0.05969150736927986,0.6166319847106934,2.7001771926879883,6.9228835105896,43.23735809326172,7.004480838775635,45.34416961669922,8.690913200378418,4.7527852058410645,2.1943822354078293
28,-0.07530217617750168,0.610934317111969,2.700899362564087,6.928849220275879,43.44368362426758,7.003506660461426,45.34208679199219,8.61548137664795,4.751176834106445,2.187045857310295
29,-0.08582887053489685,0.611145555973053,2.698216199874878,6.910983562469482,43.29472351074219,7.001443386077881,45.32543182373047,8.617109298706055,4.750591278076172,2.1871627420186996
30,-0.0803859680891037,0.6104630827903748,2.6933529376983643,6.917576789855957,43.302154541015625,6.996922016143799,45.25952911376953,8.608603477478027,4.749124526977539,2.1907166987657547
31,-0.07558006048202515,0.613681972026825,2.6952579021453857,6.914494037628174,43.307159423828125,6.996528625488281,45.24595642089844,8.601946830749512,4.7463274002075195,2.174324482679367
32,-0.06815896928310394,0.6029390692710876,2.680494785308838,6.921489715576172,43.364933013916016,6.997912883758545,45.269046783447266,8.595065116882324,4.743849277496338,2.1758595556020737
33,-0.07228758186101913,0.6154519319534302,2.682546377182007,6.91528844833374,43.379981994628906,6.995571613311768,45.218421936035156,8.59226131439209,4.7417826652526855,2.1809766441583633
34,-0.059837400913238525,0.6173430681228638,2.673741340637207,6.913067817687988,43.32026290893555,7.000169277191162,45.24665832519531,8.56911849975586,4.7361884117126465,2.180737316608429
35,-0.06059303879737854,0.6155076622962952,2.66903018951416,6.9128947257995605,43.37578201293945,6.997178554534912,45.232059478759766,8.561569213867188,4.732430934906006,2.170369490981102
36,-0.06020018830895424,0.6255865693092346,2.6711649894714355,6.914539337158203,43.357933044433594,6.994760036468506,45.18964385986328,8.575740814208984,4.730594635009766,2.1742100417613983
37,-0.05221701040863991,0.6050856113433838,2.6472368240356445,6.9090399742126465,43.371673583984375,6.994226932525635,45.17318344116211,8.544310569763184,4.728620529174805,2.1699540615081787
38,-0.06922315806150436,0.6165880560874939,2.642277479171753,6.906355857849121,43.40452575683594,6.995906352996826,45.19952392578125,8.540271759033203,4.725029945373535,2.170833542943001
39,-0.0739944651722908,0.6281796097755432,2.6505863666534424,6.906830310821533,43.419105529785156,6.9934306144714355,45.1776237487793,8.52548885345459,4.722446918487549,2.170771762728691
40,-0.06959526985883713,0.6167888641357422,2.640820264816284,6.900683403015137,43.38349533081055,6.989940643310547,45.12590408325195,8.524209976196289,4.7206830978393555,2.1603991240262985
41,-0.05894368514418602,0.6146021485328674,2.6276674270629883,6.905557155609131,43.44627380371094,6.992305278778076,45.17359924316406,8.524559020996094,4.7185235023498535,2.172390654683113
42,-0.06515328586101532,0.619965136051178,2.626953601837158,6.901218414306641,43.432586669921875,6.994607448577881,45.18146514892578,8.516006469726562,4.7175679206848145,2.164757862687111
43,-0.07397131621837616,0.6029516458511353,2.6177217960357666,6.91134786605835,43.561195373535156,6.991002082824707,45.16576385498047,8.52265739440918,4.715298652648926,2.1604158207774162
44,-0.07146330177783966,0.607941746711731,2.616508722305298,6.904519081115723,43.49501037597656,6.99251651763916,45.16490936279297,8.53003978729248,4.717028617858887,2.156441420316696
45,-0.06898464262485504,0.6047476530075073,2.6172311305999756,6.904575347900391,43.501258850097656,6.992979526519775,45.15017318725586,8.527592658996582,4.715346336364746,2.153130814433098
46,-0.07715768367052078,0.5946733355522156,2.5999603271484375,6.904432773590088,43.5012092590332,6.992448806762695,45.186279296875,8.528626441955566,4.715712547302246,2.160753086209297
47,-0.08203082531690598,0.5984323024749756,2.5913453102111816,6.898738384246826,43.45624542236328,6.994462013244629,45.161094665527344,8.5152587890625,4.721831798553467,2.1523655354976654
48,-0.0878930538892746,0.5975862145423889,2.602604627609253,6.908644199371338,43.58903503417969,6.994630336761475,45.17813491821289,8.506880760192871,4.721423149108887,2.150925427675247
49,-0.08107101917266846,0.5971781611442566,2.590754747390747,6.903861045837402,43.51570510864258,6.992833614349365,45.13005447387695,8.508356094360352,4.727246284484863,2.146699868142605
50,-0.07199986279010773,0.5884711146354675,2.580937623977661,6.906847953796387,43.55951690673828,6.995638370513916,45.17530822753906,8.4920015335083,4.734930038452148,2.1437404826283455
