epoch,s_A,L_p,B_q,B_B,M_B,B_C,M_C,B_A,B_u,Loss
0,0.0,0.6628570556640625,4.488363742828369,7.364554405212402,48.05586242675781,8.22506332397461,51.346378326416016,9.771546363830566,4.716139316558838,0
1,-0.017709670588374138,0.785157322883606,4.343844413757324,6.877808094024658,44.347984313964844,7.78753137588501,47.55884552001953,9.611802101135254,4.699333667755127,276162686725.808
2,-0.044273972511291504,0.8490115404129028,4.308939456939697,6.67774772644043,43.02519226074219,7.658347129821777,46.249786376953125,9.454445838928223,4.753310203552246,10.173169076442719
3,-0.052606724202632904,0.900895893573761,4.271856784820557,6.577247142791748,42.23607635498047,7.583421230316162,45.20939254760742,9.295722007751465,4.782567024230957,2.7448393553495407
4,-0.0671812891960144,0.9141690731048584,4.264733791351318,6.524889945983887,41.795806884765625,7.535062789916992,44.93428039550781,9.137218475341797,4.783722877502441,2.478726863861084
5,-0.07692433893680573,0.9198446273803711,4.274172782897949,6.493483066558838,41.468055725097656,7.499665260314941,44.701087951660156,8.980728149414062,4.788362503051758,2.413063660264015
6,-0.0821327492594719,0.9234232902526855,4.276865482330322,6.4753289222717285,41.21446228027344,7.48787260055542,44.68169403076172,8.824883460998535,4.7923431396484375,2.3735717236995697
7,-0.08735262602567673,0.9413556456565857,4.278738021850586,6.4611358642578125,41.12958526611328,7.482121467590332,44.54197692871094,8.674748420715332,4.798266410827637,2.3175841569900513
8,-0.08728820085525513,0.9557359218597412,4.280655860900879,6.449796676635742,40.98682403564453,7.471354007720947,44.452964782714844,8.524554252624512,4.804299831390381,2.275526762008667
9,-0.08960497379302979,0.9560402631759644,4.285030841827393,6.43743896484375,40.837005615234375,7.4613471031188965,44.42387390136719,8.369644165039062,4.800320148468018,2.2921489775180817
10,-0.09431111067533493,0.9647237062454224,4.2902607917785645,6.4262776374816895,40.616249084472656,7.452311038970947,44.38470458984375,8.2230863571167,4.805269241333008,2.2701534777879715
11,-0.09490451216697693,0.9845461249351501,4.289108753204346,6.425130844116211,40.521034240722656,7.452663898468018,44.3546142578125,8.093901634216309,4.803247451782227,2.296296253800392
12,-0.10768065601587296,0.9812533855438232,4.291276931762695,6.40853214263916,40.375099182128906,7.445725917816162,44.36470413208008,7.951239585876465,4.801243782043457,2.276384338736534
13,-0.10861093550920486,0.9974633455276489,4.2881999015808105,6.393313407897949,40.10394287109375,7.444180488586426,44.328941345214844,7.87073278427124,4.80999755859375,2.288253828883171
14,-0.10129470378160477,1.0002174377441406,4.287684917449951,6.392368793487549,40.096168518066406,7.447349548339844,44.224342346191406,7.76181173324585,4.810033798217773,2.249393031001091
15,-0.09842417389154434,1.0082359313964844,4.282798767089844,6.384435176849365,39.968727111816406,7.442901611328125,44.221527099609375,7.653467655181885,4.812087059020996,2.2345045059919357
16,-0.10035312920808792,1.0121469497680664,4.288090705871582,6.381816387176514,39.99272155761719,7.4393510818481445,44.23526382446289,7.540363788604736,4.821463584899902,2.2382757663726807
17,-0.1003781408071518,1.02653169631958,4.277499198913574,6.3773064613342285,39.977046966552734,7.441045761108398,44.18035888671875,7.469152450561523,4.830117702484131,2.2553310990333557
18,-0.0918336734175682,1.0125763416290283,4.287601947784424,6.3710103034973145,39.96765899658203,7.43169641494751,44.16714859008789,7.361722946166992,4.838773250579834,2.2449200600385666
19,-0.10003223270177841,1.0381736755371094,4.27839994430542,6.355255603790283,39.842750549316406,7.429464817047119,44.131622314453125,7.282878398895264,4.850619316101074,2.2329939901828766
20,-0.09181641787290573,1.0523463487625122,4.256442546844482,6.3480987548828125,39.72981643676758,7.42193078994751,44.15302276611328,7.192965507507324,4.855141639709473,2.2451010793447495
21,-0.08337093889713287,1.0533593893051147,4.258029460906982,6.346453666687012,39.80351638793945,7.420899868011475,44.12938690185547,7.1282854080200195,4.857413291931152,2.2291363179683685
22,-0.09019485116004944,1.049023151397705,4.246976852416992,6.346357345581055,39.71082305908203,7.41782283782959,44.136474609375,7.082556247711182,4.866715908050537,2.208062544465065
23,-0.08429369330406189,1.0618056058883667,4.2488298416137695,6.343515396118164,39.70799255371094,7.418107509613037,44.12833786010742,7.01205587387085,4.872385025024414,2.2142197340726852
24,-0.08453060686588287,1.054214358329773,4.243397235870361,6.344189167022705,39.72861862182617,7.415681838989258,44.14025115966797,6.979304790496826,4.876194953918457,2.202817142009735
25,-0.07518564164638519,1.0652395486831665,4.234212398529053,6.345486640930176,39.74022674560547,7.417279243469238,44.1219482421875,6.904229164123535,4.8832221031188965,2.1936402916908264
26,-0.06920816004276276,1.0621249675750732,4.2367472648620605,6.344879627227783,39.76829528808594,7.416037082672119,44.111637115478516,6.842706203460693,4.884350776672363,2.1944817304611206
27,-0.06808049231767654,1.0464134216308594,4.249538898468018,6.345493316650391,39.81639099121094,7.417850017547607,44.13775634765625,6.782591819763184,4.89426326751709,2.1962899267673492
28,-0.07663677632808685,1.0693330764770508,4.231447219848633,6.34335994720459,39.7758903503418,7.42054557800293,44.12519454956055,6.705041408538818,4.899829864501953,2.1981988549232483
29,-0.07593830674886703,1.0499757528305054,4.228861331939697,6.341975212097168,39.758384704589844,7.417759895324707,44.11907196044922,6.6646504402160645,4.906135082244873,2.187412053346634
30,-0.07373972982168198,1.05796217918396,4.221835136413574,6.34191370010376,39.71770477294922,7.422276020050049,44.14910125732422,6.596912384033203,4.911820888519287,2.18911375105381
