epoch,s_A,L_p,B_q,B_B,M_B,B_C,M_C,B_A,Loss
0,0.0,1.4285588264465332,4.1235127449035645,7.681970119476318,50.975303649902344,7.399979114532471,48.52002716064453,9.60837173461914,0
1,-0.01088452897965908,1.5453240871429443,4.053808212280273,7.514091491699219,50.543357849121094,7.2643842697143555,47.49444580078125,9.449925422668457,3501.7082225084305
2,-0.029822656884789467,1.6022216081619263,4.0285868644714355,7.40065336227417,50.04682922363281,7.183074951171875,47.08382797241211,9.316720008850098,10.880460277199745
3,-0.05252072960138321,1.644848346710205,4.016057014465332,7.349118232727051,49.80409622192383,7.173910140991211,46.918052673339844,9.160888671875,4.0512076914310455
4,-0.05966147780418396,1.6846929788589478,3.988814115524292,7.321732044219971,49.67479705810547,7.191875457763672,47.27214050292969,9.242181777954102,2.9879782497882843
5,-0.06335324048995972,1.7121424674987793,3.948202133178711,7.300630569458008,49.60963439941406,7.220668315887451,47.61896514892578,9.329562187194824,2.6780864000320435
6,-0.0648474171757698,1.7781916856765747,3.911400318145752,7.284576892852783,49.568939208984375,7.234950065612793,47.733795166015625,9.368243217468262,2.5360120981931686
7,-0.06750597059726715,1.784693956375122,3.889277696609497,7.260818004608154,49.24573516845703,7.2410125732421875,47.774932861328125,9.380452156066895,2.4570281207561493
8,-0.07759533822536469,1.829027533531189,3.885138988494873,7.24408483505249,49.11154556274414,7.24493932723999,47.96937561035156,9.364572525024414,2.575945496559143
9,-0.10840058326721191,1.8308827877044678,3.871392250061035,7.243048191070557,48.920196533203125,7.253387928009033,48.054500579833984,9.31506633758545,2.374863013625145
10,-0.12059613317251205,1.8363373279571533,3.83750581741333,7.230344772338867,48.93378448486328,7.260523796081543,48.075958251953125,9.355350494384766,2.426456078886986
11,-0.126298725605011,1.9086570739746094,3.828136920928955,7.219661712646484,48.97415542602539,7.2370805740356445,47.9181022644043,9.375797271728516,2.341284930706024
12,-0.12547215819358826,1.9287323951721191,3.8229801654815674,7.220290184020996,49.02204895019531,7.222059726715088,47.732086181640625,9.370850563049316,2.350669100880623
13,-0.12225604057312012,1.9650598764419556,3.8199081420898438,7.2136688232421875,48.95965576171875,7.22017240524292,47.7445068359375,9.336875915527344,2.360677197575569
14,-0.12180312722921371,1.9650962352752686,3.82135009765625,7.2077789306640625,48.96800994873047,7.227733612060547,47.914920806884766,9.330510139465332,2.307071641087532
15,-0.12156586349010468,1.9768122434616089,3.82126784324646,7.220389366149902,49.02992248535156,7.214076995849609,47.744224548339844,9.378080368041992,2.2984722405672073
16,-0.12196022272109985,1.9812372922897339,3.8069849014282227,7.200046539306641,48.79753494262695,7.226056098937988,47.87439727783203,9.372533798217773,2.326209247112274
17,-0.12171392887830734,1.9784770011901855,3.7931582927703857,7.194782257080078,48.75420379638672,7.226710319519043,47.92832565307617,9.370257377624512,2.281091406941414
18,-0.12270630896091461,1.9722611904144287,3.7914724349975586,7.197690963745117,48.82703399658203,7.229748725891113,47.916282653808594,9.377259254455566,2.293491303920746
19,-0.1312580704689026,1.9783692359924316,3.7843334674835205,7.197759628295898,48.87562561035156,7.225010871887207,47.84744644165039,9.357224464416504,2.307909920811653
20,-0.13367967307567596,1.9889150857925415,3.779763698577881,7.178267002105713,48.72292709350586,7.232252597808838,47.99617004394531,9.342072486877441,2.2842477411031723
21,-0.1342724859714508,2.0033936500549316,3.787540912628174,7.168793201446533,48.627925872802734,7.237857341766357,48.056026458740234,9.344033241271973,2.273138850927353
22,-0.13662271201610565,1.9834493398666382,3.783809185028076,7.169958114624023,48.59659957885742,7.242376804351807,48.056331634521484,9.317153930664062,2.2666656970977783
23,-0.1371271163225174,1.9809681177139282,3.7840688228607178,7.172020435333252,48.57054901123047,7.223649978637695,47.9243278503418,9.288430213928223,2.2659564912319183
24,-0.14512428641319275,1.9672000408172607,3.786607503890991,7.167522430419922,48.53415298461914,7.233504772186279,48.03165054321289,9.25461483001709,2.255511447787285
25,-0.15045194327831268,1.9634031057357788,3.7878410816192627,7.167997360229492,48.571414947509766,7.227789878845215,47.971641540527344,9.21757698059082,2.2446438521146774
26,-0.1420835256576538,1.9741212129592896,3.778918743133545,7.157869815826416,48.523170471191406,7.239771366119385,48.10303497314453,9.197792053222656,2.2377950251102448
27,-0.13474099338054657,1.9697269201278687,3.7825887203216553,7.16016960144043,48.50858688354492,7.240962982177734,48.11866760253906,9.166975975036621,2.2360082864761353
28,-0.12585677206516266,1.9574761390686035,3.7847909927368164,7.15758752822876,48.49723434448242,7.235020637512207,48.06619644165039,9.1377592086792,2.226778984069824
29,-0.1410384327173233,1.9490141868591309,3.792426347732544,7.157761096954346,48.48521423339844,7.241174697875977,48.12445831298828,9.092954635620117,2.221305772662163
30,-0.13416418433189392,1.9541656970977783,3.797323703765869,7.157098770141602,48.527488708496094,7.23441743850708,48.06761169433594,9.058633804321289,2.2201039791107178
31,-0.1459774523973465,1.9489400386810303,3.7994484901428223,7.1575927734375,48.49612045288086,7.243473529815674,48.161582946777344,9.02873706817627,2.213560551404953
32,-0.12356938421726227,1.9470847845077515,3.804628849029541,7.157575607299805,48.500247955322266,7.243495941162109,48.171669006347656,8.985349655151367,2.2073642909526825
33,-0.1082448810338974,1.9351673126220703,3.8081917762756348,7.157055854797363,48.521968841552734,7.245657444000244,48.187294006347656,8.938410758972168,2.2078284472227097
34,-0.09734807908535004,1.9377055168151855,3.8073570728302,7.159646034240723,48.513675689697266,7.249812602996826,48.24279022216797,8.900910377502441,2.2106171250343323
35,-0.09898573905229568,1.943191647529602,3.8075151443481445,7.15797758102417,48.54627990722656,7.237365245819092,48.11009979248047,8.8731050491333,2.2087561935186386
36,-0.1393735706806183,1.9305716753005981,3.808239698410034,7.157197952270508,48.504329681396484,7.237673759460449,48.11212921142578,8.828316688537598,2.1998090744018555
