epoch,s_A,L_p,B_q,B_B,M_B,B_C,M_C,B_A,B_u,Loss
0,0.0,0.10281916707754135,4.341586112976074,8.301982879638672,51.68841552734375,8.063312530517578,50.45243453979492,9.984808921813965,4.7503228187561035,0
1,-0.04831895977258682,0.2325979322195053,4.291996955871582,8.106793403625488,50.08964157104492,7.842207908630371,49.35712432861328,9.872620582580566,4.6533966064453125,1649799201.4668865
2,-0.08065599203109741,0.3553263247013092,4.320600509643555,8.036439895629883,49.5538215637207,7.77079439163208,48.92605209350586,9.732466697692871,4.584428310394287,3.8713882118463516
3,-0.08734220266342163,0.4543512463569641,4.3774495124816895,8.011488914489746,49.321922302246094,7.6812357902526855,48.296180725097656,9.638463973999023,4.579464435577393,2.5451712757349014
4,-0.08644118905067444,0.5075519680976868,4.331522464752197,7.997605323791504,49.181297302246094,7.627838134765625,47.90949249267578,9.594964981079102,4.57374906539917,2.5709045231342316
5,-0.08019142597913742,0.514311671257019,4.2846999168396,7.9968485832214355,49.15913391113281,7.607836723327637,47.769691467285156,9.633798599243164,4.570643901824951,2.36966136097908
6,-0.0698082447052002,0.49961748719215393,4.253538608551025,7.976358413696289,48.952293395996094,7.589685916900635,47.7140007019043,9.768387794494629,4.571854114532471,2.3365371376276016
7,-0.05889114737510681,0.5235320329666138,4.211540699005127,7.974798202514648,48.97471618652344,7.5834059715271,47.707801818847656,9.850502967834473,4.574569225311279,2.340377390384674
8,-0.05408591777086258,0.5246914029121399,4.184878349304199,7.976187229156494,48.896873474121094,7.586235523223877,47.69506072998047,9.922770500183105,4.576745986938477,2.295326590538025
9,-0.07858794182538986,0.5495178699493408,4.190361976623535,7.978034973144531,48.84266662597656,7.582122802734375,47.68256378173828,9.987789154052734,4.574874401092529,2.2806560695171356
10,-0.049309223890304565,0.5654733180999756,4.205806255340576,7.9703216552734375,48.85468673706055,7.575111389160156,47.63307571411133,10.021210670471191,4.582485675811768,2.285242646932602
11,-0.07092296332120895,0.5536527037620544,4.183454990386963,7.97404670715332,48.8240966796875,7.575802326202393,47.65989303588867,10.028200149536133,4.580248832702637,2.2849820405244827
12,-0.05497060343623161,0.5682629346847534,4.170372486114502,7.974145889282227,48.77956771850586,7.57203483581543,47.64435958862305,10.037199020385742,4.5678391456604,2.259211704134941
13,-0.09020990133285522,0.5740046501159668,4.170093059539795,7.965081214904785,48.757057189941406,7.570268630981445,47.60261154174805,10.072763442993164,4.558869361877441,2.2529051154851913
14,-0.08315785229206085,0.5738319754600525,4.159809589385986,7.958217144012451,48.68788146972656,7.56590461730957,47.55757522583008,10.066165924072266,4.559024333953857,2.2630621641874313
15,-0.10106194019317627,0.5742237567901611,4.1637797355651855,7.9587883949279785,48.7054443359375,7.565624713897705,47.564247131347656,10.053285598754883,4.583371639251709,2.2576019912958145
16,-0.09772700816392899,0.5726973414421082,4.1561455726623535,7.9589996337890625,48.75098419189453,7.565179824829102,47.537376403808594,10.065857887268066,4.580605506896973,2.2532403618097305
17,-0.10832333564758301,0.5762242078781128,4.146969795227051,7.9617180824279785,48.6888313293457,7.564253330230713,47.57740020751953,10.046252250671387,4.564185619354248,2.2377871721982956
18,-0.10556431114673615,0.5751360654830933,4.138852596282959,7.959286689758301,48.693519592285156,7.564365386962891,47.54917907714844,10.028417587280273,4.570919990539551,2.2284716069698334
19,-0.10511279106140137,0.5679097175598145,4.138647556304932,7.962370872497559,48.67850112915039,7.567596912384033,47.58654022216797,9.99837875366211,4.571722984313965,2.2305989861488342
20,-0.11043720692396164,0.5566572546958923,4.140748977661133,7.9634599685668945,48.6992301940918,7.566420078277588,47.56633758544922,9.968433380126953,4.57407283782959,2.2328406870365143
21,-0.10519487410783768,0.5584153532981873,4.133711338043213,7.964414119720459,48.67243194580078,7.5639967918396,47.53248596191406,9.952284812927246,4.6032891273498535,2.2308501452207565
22,-0.09634750336408615,0.5550307035446167,4.1424880027771,7.962695598602295,48.65688705444336,7.56561803817749,47.52631378173828,9.944902420043945,4.6032304763793945,2.2263013422489166
23,-0.1236368864774704,0.5396785736083984,4.12710428237915,7.9733171463012695,48.731529235839844,7.568214416503906,47.5371208190918,9.915571212768555,4.629772663116455,2.2230550348758698
24,-0.12185569852590561,0.536243736743927,4.128167629241943,7.9756693840026855,48.728248596191406,7.568882942199707,47.532875061035156,9.899588584899902,4.630067348480225,2.220298320055008
25,-0.12181873619556427,0.5305684804916382,4.123866558074951,7.978061676025391,48.72395324707031,7.56667423248291,47.5080451965332,9.871713638305664,4.642967224121094,2.2158046066761017
26,-0.12296879291534424,0.5248452425003052,4.106598854064941,7.98517370223999,48.77433776855469,7.566654682159424,47.5440559387207,9.828655242919922,4.664108753204346,2.2261352241039276
27,-0.12520623207092285,0.5331798195838928,4.100864410400391,7.978396415710449,48.76356506347656,7.567470073699951,47.539859771728516,9.800507545471191,4.682483673095703,2.2319461703300476
28,-0.12821707129478455,0.5262519121170044,4.099644184112549,7.974179744720459,48.78059005737305,7.560971736907959,47.48859405517578,9.752704620361328,4.692695617675781,2.215633451938629
29,-0.1155468076467514,0.5259690880775452,4.0984296798706055,7.980286121368408,48.76582717895508,7.564078330993652,47.532955169677734,9.713478088378906,4.712759017944336,2.2134250104427338
30,-0.12303849309682846,0.5173372030258179,4.0925164222717285,7.980505466461182,48.793785095214844,7.558475971221924,47.55513000488281,9.680107116699219,4.719963073730469,2.2296683490276337
31,-0.12385730445384979,0.5203367471694946,4.1086249351501465,7.975744724273682,48.79133605957031,7.554548740386963,47.4573974609375,9.644288063049316,4.759677410125732,2.220772683620453
32,-0.12355254590511322,0.5240185260772705,4.102785110473633,7.9824347496032715,48.81159210205078,7.55497932434082,47.50743865966797,9.605001449584961,4.767804145812988,2.217110127210617
33,-0.11962193250656128,0.5149444341659546,4.094963550567627,7.978667736053467,48.797760009765625,7.561340808868408,47.484405517578125,9.572437286376953,4.780581951141357,2.2187938392162323
34,-0.12780722975730896,0.5087331533432007,4.081234931945801,7.978923320770264,48.768882751464844,7.562112808227539,47.492958068847656,9.528449058532715,4.803011417388916,2.205219566822052
35,-0.14326316118240356,0.5187390446662903,4.105269432067871,7.977762699127197,48.74655532836914,7.556111812591553,47.44818878173828,9.488629341125488,4.801875114440918,2.207089424133301
36,-0.13517996668815613,0.5254952311515808,4.119290828704834,7.980957508087158,48.731605529785156,7.555351257324219,47.46247863769531,9.453530311584473,4.812282562255859,2.2034661173820496
37,-0.14509263634681702,0.5118276476860046,4.109809398651123,7.978975296020508,48.746639251708984,7.55040168762207,47.44588851928711,9.41519546508789,4.828909397125244,2.204864129424095
38,-0.13115201890468597,0.5205061435699463,4.115328311920166,7.977602481842041,48.77490234375,7.550780773162842,47.415428161621094,9.373380661010742,4.8460822105407715,2.2168151885271072
39,-0.13892488181591034,0.513202965259552,4.0877532958984375,7.978890419006348,48.714263916015625,7.552120208740234,47.48161697387695,9.34304141998291,4.872043609619141,2.2158262878656387
40,-0.12317897379398346,0.51473069190979,4.094799041748047,7.978763103485107,48.75553894042969,7.545820236206055,47.45172882080078,9.31829833984375,4.881307601928711,2.214652568101883
41,-0.13755199313163757,0.5061219930648804,4.083133220672607,7.98292350769043,48.749996185302734,7.548196792602539,47.46281433105469,9.27877140045166,4.900510311126709,2.1974134892225266
42,-0.142766073346138,0.5009382367134094,4.0774054527282715,7.980834484100342,48.794288635253906,7.550108432769775,47.44817352294922,9.252397537231445,4.906749725341797,2.194466844201088
43,-0.12652704119682312,0.49401238560676575,4.063843727111816,7.984121322631836,48.820274353027344,7.547442436218262,47.4517822265625,9.215728759765625,4.925400257110596,2.1950105875730515
44,-0.1308167278766632,0.4958658516407013,4.072478294372559,7.981148719787598,48.78835678100586,7.546793460845947,47.45562744140625,9.186016082763672,4.922824859619141,2.19091434776783
45,-0.14713020622730255,0.4839451014995575,4.0623779296875,7.981791019439697,48.795196533203125,7.548248291015625,47.435523986816406,9.169963836669922,4.941137313842773,2.182494178414345
46,-0.1419583559036255,0.48504385352134705,4.068976402282715,7.978132724761963,48.790252685546875,7.546884059906006,47.43313980102539,9.156298637390137,4.945951461791992,2.1796288192272186
47,-0.1354546844959259,0.48257118463516235,4.059717178344727,7.98218297958374,48.78547668457031,7.548582553863525,47.442195892333984,9.147567749023438,4.956607818603516,2.186928555369377
48,-0.13700124621391296,0.47313177585601807,4.059173583984375,7.975887775421143,48.786407470703125,7.5446553230285645,47.424774169921875,9.138562202453613,4.9726362228393555,2.1855855733156204
49,-0.14131194353103638,0.4806116819381714,4.074267864227295,7.975246906280518,48.77685546875,7.543685436248779,47.37831115722656,9.125936508178711,4.9691691398620605,2.1877870708703995
50,-0.1346195638179779,0.4671853482723236,4.058681011199951,7.973006248474121,48.74155807495117,7.547605991363525,47.462982177734375,9.131030082702637,4.985049724578857,2.198088586330414
