epoch,s_A,L_p,B_q,B_B,M_B,B_C,M_C,B_A,Loss
0,0.0,1.4285588264465332,4.1235127449035645,7.681970119476318,50.975303649902344,7.399979114532471,48.52002716064453,9.60837173461914,0
1,-0.019023673608899117,1.5573163032531738,4.031163692474365,7.4527459144592285,50.06399154663086,7.203516960144043,47.17124938964844,9.450492858886719,1356455.8268368244
2,-0.04575377702713013,1.6308099031448364,3.999840259552002,7.338724136352539,49.440711975097656,7.12301778793335,46.706565856933594,9.300065994262695,9.837802678346634
3,-0.06772594153881073,1.699734091758728,3.986311912536621,7.297467231750488,49.27692794799805,7.114656448364258,46.35737609863281,9.176549911499023,3.5754703283309937
4,-0.07003990560770035,1.7747735977172852,3.9411568641662598,7.268647193908691,49.123992919921875,7.118167877197266,46.674964904785156,9.213947296142578,3.070846274495125
5,-0.07025903463363647,1.8227014541625977,3.890427350997925,7.244295120239258,49.01335906982422,7.127893447875977,46.824256896972656,9.251362800598145,2.5283463299274445
6,-0.06710503995418549,1.8884668350219727,3.8751485347747803,7.223064422607422,48.910484313964844,7.135993957519531,46.95185470581055,9.278721809387207,2.4913945496082306
7,-0.07196305692195892,1.957552433013916,3.830490827560425,7.189377307891846,48.592838287353516,7.1375041007995605,46.93207550048828,9.32619571685791,2.484027147293091
8,-0.07744146138429642,2.0267081260681152,3.798065662384033,7.1809539794921875,48.45724105834961,7.141755104064941,47.058658599853516,9.333608627319336,2.332643046975136
9,-0.07832886278629303,2.0845119953155518,3.7706398963928223,7.176248073577881,48.36235046386719,7.151885509490967,47.16795349121094,9.360679626464844,2.3315346390008926
10,-0.07787100970745087,2.0721468925476074,3.7618045806884766,7.173468589782715,48.39393615722656,7.149220943450928,47.15431213378906,9.371112823486328,2.3276489824056625
11,-0.07726138830184937,2.0946102142333984,3.7644941806793213,7.166821479797363,48.353790283203125,7.1403913497924805,47.13214111328125,9.393561363220215,2.2930718511343002
12,-0.07854896783828735,2.098069667816162,3.760422468185425,7.159482002258301,48.30220031738281,7.145774841308594,47.168182373046875,9.385419845581055,2.270286351442337
13,-0.08246178179979324,2.092297077178955,3.7563986778259277,7.163661003112793,48.27024841308594,7.146820068359375,47.16770935058594,9.358241081237793,2.2969987988471985
14,-0.0798444002866745,2.088637351989746,3.7463409900665283,7.15661096572876,48.22389221191406,7.1446967124938965,47.16587829589844,9.33495044708252,2.2760626077651978
15,-0.07815553992986679,2.108107089996338,3.737273931503296,7.153964996337891,48.21051788330078,7.143473148345947,47.17995834350586,9.334041595458984,2.2668693363666534
16,-0.08229847997426987,2.1370184421539307,3.734600067138672,7.153798580169678,48.20222473144531,7.141698360443115,47.17134094238281,9.32872200012207,2.2716339975595474
17,-0.08639708906412125,2.14270281791687,3.736480712890625,7.152402400970459,48.23421859741211,7.152553081512451,47.25056457519531,9.284384727478027,2.275398910045624
18,-0.09509449452161789,2.169625759124756,3.7239925861358643,7.14522123336792,48.221763610839844,7.150162696838379,47.26304244995117,9.271722793579102,2.2716576904058456
19,-0.0989546999335289,2.1590569019317627,3.717559814453125,7.1439032554626465,48.1917839050293,7.145768642425537,47.26040267944336,9.243751525878906,2.249609589576721
20,-0.1014695018529892,2.1607210636138916,3.7204699516296387,7.140354633331299,48.1700439453125,7.142718315124512,47.20817565917969,9.207512855529785,2.2583609223365784
21,-0.10039721429347992,2.155541181564331,3.7209367752075195,7.143270015716553,48.144126892089844,7.1409592628479,47.19877624511719,9.187051773071289,2.258211135864258
22,-0.09938035160303116,2.1820101737976074,3.7093396186828613,7.135304927825928,48.13167953491211,7.139039039611816,47.1978759765625,9.173048973083496,2.2569552958011627
23,-0.10167129337787628,2.168398380279541,3.7040579319000244,7.1357574462890625,48.07828140258789,7.152937412261963,47.30378723144531,9.143173217773438,2.2556321918964386
24,-0.10550285130739212,2.165400266647339,3.6978728771209717,7.132260322570801,48.074546813964844,7.147829532623291,47.32017517089844,9.178865432739258,2.233911916613579
25,-0.11200310289859772,2.1506869792938232,3.688354253768921,7.13297700881958,48.056453704833984,7.145312309265137,47.28818893432617,9.157975196838379,2.246103823184967
26,-0.13347460329532623,2.1641845703125,3.696627140045166,7.136692523956299,48.099021911621094,7.1424736976623535,47.19989013671875,9.131599426269531,2.2416779547929764
27,-0.1367901861667633,2.1716248989105225,3.691255569458008,7.1317458152771,48.07140350341797,7.130747318267822,47.1093635559082,9.138822555541992,2.228597268462181
28,-0.13718651235103607,2.1754744052886963,3.679469347000122,7.129659652709961,48.03211975097656,7.132350921630859,47.12220764160156,9.134973526000977,2.2334083765745163
29,-0.1369464099407196,2.171823024749756,3.673779010772705,7.128027439117432,48.047706604003906,7.138598918914795,47.205345153808594,9.11870002746582,2.227557733654976
30,-0.1376694142818451,2.154353141784668,3.667449951171875,7.124505043029785,47.98936462402344,7.140749931335449,47.18663787841797,9.098457336425781,2.2275602221488953
31,-0.13687197864055634,2.1469357013702393,3.663724660873413,7.125293731689453,47.992034912109375,7.139909267425537,47.142791748046875,9.07726764678955,2.2201995998620987
32,-0.1360788196325302,2.1535110473632812,3.6579480171203613,7.12566614151001,48.021812438964844,7.135456085205078,47.13774108886719,9.045620918273926,2.210586592555046
33,-0.13305003941059113,2.150811195373535,3.6492621898651123,7.122982025146484,47.97502517700195,7.135420799255371,47.13419723510742,9.029947280883789,2.214609295129776
34,-0.1323983073234558,2.1645233631134033,3.652360439300537,7.119826316833496,47.973609924316406,7.139883041381836,47.181121826171875,9.021519660949707,2.2070062458515167
35,-0.13132344186306,2.1568660736083984,3.643238067626953,7.12236213684082,47.976318359375,7.139461517333984,47.14213943481445,9.005309104919434,2.206425592303276
36,-0.1307433694601059,2.1654865741729736,3.636667013168335,7.120819568634033,47.929176330566406,7.138560771942139,47.17216491699219,8.983328819274902,2.198621153831482
37,-0.12851937115192413,2.156242609024048,3.631775379180908,7.118178367614746,47.91455078125,7.137172222137451,47.14406967163086,8.959650993347168,2.204537734389305
38,-0.1339089721441269,2.162421941757202,3.6342251300811768,7.119589328765869,47.93879699707031,7.146261692047119,47.16139221191406,8.948293685913086,2.228925809264183
39,-0.1413390189409256,2.1506171226501465,3.627843141555786,7.116551399230957,47.93541717529297,7.133015155792236,47.06343460083008,8.922896385192871,2.2106889337301254
