epoch,s_A,L_p,B_q,B_B,M_B,B_C,M_C,B_A,B_u,Loss
0,-0.07999999821186066,0.5377797484397888,1.682079792022705,3.5331344604492188,9.766877174377441,4.324070453643799,14.039682388305664,9.67868423461914,2.3068413734436035,0
1,-0.0016078383196145296,0.6718568205833435,1.5255842208862305,3.3672730922698975,8.87401294708252,4.2309160232543945,13.364848136901855,9.53827953338623,2.1575052738189697,13.281500071287155
2,-0.03106026165187359,0.7771969437599182,1.4605803489685059,3.3541131019592285,8.82628059387207,4.2090840339660645,13.06627082824707,9.41578483581543,2.085076093673706,1.4204805716872215
3,-0.06824370473623276,0.8391118049621582,1.4851197004318237,3.3808400630950928,8.902326583862305,4.247594356536865,13.173368453979492,9.415993690490723,2.071587085723877,0.5914137773215771
4,-0.07719076424837112,0.8885853886604309,1.5077499151229858,3.371093511581421,8.834548950195312,4.250279426574707,13.209342956542969,9.420228958129883,2.053619146347046,0.5587369650602341
5,-0.07912293821573257,0.9414735436439514,1.5190651416778564,3.3583755493164062,8.769011497497559,4.254589557647705,13.244697570800781,9.424676895141602,2.037093162536621,0.5487007405608892
6,-0.07921725511550903,0.9832685589790344,1.528648853302002,3.3468682765960693,8.699019432067871,4.264220714569092,13.284832954406738,9.42692756652832,2.0203049182891846,0.5491363741457462
7,-0.07730025798082352,1.0205694437026978,1.5571818351745605,3.345937967300415,8.664819717407227,4.279191017150879,13.304849624633789,9.407946586608887,2.0013139247894287,0.5422305054962635
8,-0.07624794542789459,1.042083501815796,1.5628854036331177,3.3454174995422363,8.623506546020508,4.295638084411621,13.346035957336426,9.401208877563477,1.9859294891357422,0.5410468745976686
9,-0.0754443034529686,1.0753291845321655,1.5576072931289673,3.340195894241333,8.563789367675781,4.3076701164245605,13.367300033569336,9.396475791931152,1.96834135055542,0.5424012206494808
10,-0.07390757650136948,1.105001449584961,1.5618053674697876,3.3439488410949707,8.540573120117188,4.326053142547607,13.380853652954102,9.379643440246582,1.9525545835494995,0.5247081071138382
