epoch,s_A,L_p,B_q,B_B,M_B,B_C,M_C,B_A,Loss
0,-0.10000000149011612,0.345167338848114,1.7101954221725464,2.9684553146362305,10.530745506286621,4.263136863708496,12.39979362487793,9.5006742477417,0
1,-0.1087435781955719,0.35332584381103516,1.5939676761627197,2.508840560913086,8.49407958984375,3.89543080329895,10.606104850769043,9.340825080871582,4.312919126103856e+21
2,-0.11964281648397446,0.36369073390960693,1.5726048946380615,2.141486644744873,7.032487392425537,3.5838489532470703,9.272106170654297,9.18166446685791,1.0451576788067159e+24
3,-0.12208056449890137,0.3654096722602844,1.5642330646514893,1.8457063436508179,5.775750160217285,3.302865505218506,8.108857154846191,9.023613929748535,3.388316267598655e+24
4,-0.12261221557855606,0.3650796711444855,1.558207631111145,1.6157807111740112,4.815808296203613,3.0481107234954834,7.161346435546875,8.866860389709473,2.923045809733305e+24
5,-0.12272410094738007,0.36421024799346924,1.5521894693374634,1.4412513971328735,4.079887390136719,2.8155245780944824,6.355740547180176,8.711465835571289,1.5494915362440954e+24
6,-0.12274675071239471,0.3631461262702942,1.5457080602645874,1.3114979267120361,3.492560625076294,2.602166175842285,5.631442546844482,8.557448387145996,7.012295324742083e+23
7,-0.1227509081363678,0.3619677722454071,1.5387030839920044,1.2156366109848022,3.038637638092041,2.4053475856781006,5.004207611083984,8.404818534851074,3.095766215450655e+23
8,-0.12275122851133347,0.36082401871681213,1.5319461822509766,1.1502147912979126,2.7192366123199463,2.240635871887207,4.514069557189941,8.268662452697754,1.1495061083500631e+23
9,-0.12275083363056183,0.3596048653125763,1.5247633457183838,1.0980641841888428,2.467397689819336,2.0860819816589355,4.078145980834961,8.1336030960083,5.05145354298836e+22
10,-0.12275025993585587,0.358315110206604,1.5171809196472168,1.0547910928726196,2.2682695388793945,1.940732717514038,3.6889634132385254,7.9996137619018555,2.0341377228406276e+22
