epoch,s_A,L_p,B_q,B_B,M_B,B_C,M_C,B_A,Loss
0,0.05999999865889549,0.8148781657218933,3.386965036392212,4.194716453552246,14.18130111694336,4.133168697357178,14.085498809814453,9.563111305236816,0
1,0.016976330429315567,0.7934544682502747,3.3035221099853516,4.047112941741943,13.713836669921875,4.10169792175293,13.968955993652344,9.403325080871582,34.314183712005615
2,0.022214898839592934,0.7701186537742615,3.284780502319336,3.92545747756958,13.315689086914062,4.08190393447876,13.908037185668945,9.244338989257812,7.953124761581421
3,0.09045984596014023,0.6998207569122314,3.2775893211364746,3.761039972305298,12.74995231628418,4.029802322387695,13.837915420532227,9.086431503295898,1.1286698691546917
4,0.13348355889320374,0.6453725099563599,3.268141031265259,3.704780101776123,12.543094635009766,4.003127098083496,13.797554016113281,8.929784774780273,0.5532702002674341
5,0.14746728539466858,0.6052306294441223,3.2619192600250244,3.681457042694092,12.455324172973633,3.9935414791107178,13.768341064453125,8.774463653564453,0.46018077805638313
6,0.15155747532844543,0.5908216834068298,3.2592151165008545,3.678529739379883,12.434515953063965,3.989367723464966,13.7656831741333,8.620512008666992,0.4454442299902439
7,0.11827656626701355,0.5864288806915283,3.2591826915740967,3.6918106079101562,12.464065551757812,3.994779586791992,13.787042617797852,8.467938423156738,0.3958833646029234
8,0.09134022891521454,0.5843417048454285,3.258936882019043,3.7036452293395996,12.48565673828125,4.001598834991455,13.806509971618652,8.316722869873047,0.39970588311553
9,0.05834575742483139,0.5835000276565552,3.2587547302246094,3.7148022651672363,12.50828742980957,4.008997440338135,13.831043243408203,8.16684627532959,0.3461670959368348
10,0.030800681561231613,0.5947462916374207,3.259596347808838,3.735059976577759,12.577080726623535,4.019465923309326,13.856256484985352,8.01835823059082,0.29629375133663416
