epoch,s_A,L_p,B_q,B_B,M_B,B_C,M_C,B_A,Loss
0,0.0,0.726470947265625,1.4635363817214966,3.94048810005188,13.03361701965332,3.283799886703491,10.625483512878418,9.067243576049805,0
1,0.015274249948561192,0.8353369832038879,1.4499292373657227,4.010295391082764,13.694409370422363,3.4080119132995605,11.074226379394531,8.986175537109375,4.135368878021836
2,-0.00804228987544775,0.8743305802345276,1.4407168626785278,4.221166133880615,14.701635360717773,3.6217877864837646,11.54613971710205,8.964435577392578,0.3094114465638995
3,-0.039355792105197906,0.850742757320404,1.4184070825576782,4.326802730560303,15.177250862121582,3.7248799800872803,11.855571746826172,8.927093505859375,0.08454563713166863
4,-0.045719459652900696,0.8559392690658569,1.419861912727356,4.330336570739746,15.19826889038086,3.7261745929718018,11.821321487426758,8.905318260192871,0.0884843171807006
5,-0.04235664755105972,0.8701947331428528,1.4274524450302124,4.3156633377075195,15.11007308959961,3.7072527408599854,11.728248596191406,8.892508506774902,0.10592334638931789
6,-0.038298144936561584,0.8790943026542664,1.4320603609085083,4.299627780914307,15.05583381652832,3.6911284923553467,11.654722213745117,8.875283241271973,0.057351283787284046
7,-0.04052543267607689,0.8797041177749634,1.43198561668396,4.275297164916992,14.96851921081543,3.6685948371887207,11.565242767333984,8.85389232635498,0.05393036478199065
8,-0.03699370473623276,0.8812335133552551,1.4325722455978394,4.257524013519287,14.917680740356445,3.6569881439208984,11.531479835510254,8.832252502441406,0.044867540535051376
9,-0.040312137454748154,0.8755939602851868,1.4291585683822632,4.238949298858643,14.845396995544434,3.6422152519226074,11.474254608154297,8.811344146728516,0.041739970936760074
10,-0.036613594740629196,0.8784981369972229,1.430608868598938,4.217752456665039,14.765632629394531,3.6267502307891846,11.42556381225586,8.786561965942383,0.041947341815102845
