epoch,s_A,L_p,B_q,B_B,M_B,B_C,M_C,B_A,B_u,Loss
0,-0.019999999552965164,0.345167338848114,1.7101954221725464,2.9684553146362305,10.530745506286621,4.263136863708496,12.39979362487793,9.620675086975098,2.7442679405212402,0
1,-0.050543829798698425,0.3411131501197815,1.715928077697754,2.7560157775878906,10.140475273132324,4.092066764831543,11.773497581481934,9.460824966430664,2.6547839641571045,53.26761446148157
2,-0.06188691034913063,0.44995003938674927,1.6679270267486572,2.6448493003845215,9.977602005004883,3.9712743759155273,11.456348419189453,9.301654815673828,2.60625958442688,1.6431686095893383
3,-0.028926922008395195,0.5945736765861511,1.5614374876022339,2.6536200046539307,10.127716064453125,3.8864552974700928,11.23906135559082,9.143586158752441,2.5538246631622314,0.3323254119604826
4,-0.04997501149773598,0.6998007893562317,1.5058151483535767,2.6594889163970947,10.174745559692383,3.8236937522888184,11.115467071533203,8.986817359924316,2.512171506881714,0.7449011756107211
5,-0.013014407828450203,0.7886285781860352,1.4762206077575684,2.7378649711608887,10.401876449584961,3.816978931427002,11.387346267700195,8.831430435180664,2.4855010509490967,0.18045613169670105
6,-0.006487511098384857,0.8899984359741211,1.455024003982544,2.7462828159332275,10.42664623260498,3.7816803455352783,11.388544082641602,8.677528381347656,2.458599805831909,0.14729784202791052
7,-0.012168089859187603,0.9419857859611511,1.4491705894470215,2.74971866607666,10.435744285583496,3.7599844932556152,11.306143760681152,8.525670051574707,2.4470412731170654,0.14848118659574538
8,-0.002585018053650856,0.9926825165748596,1.445815086364746,2.7403550148010254,10.385502815246582,3.716970920562744,11.190969467163086,8.378159523010254,2.432803153991699,0.17959231015993282
9,-0.014109374023973942,1.0312230587005615,1.4458070993423462,2.695207357406616,10.23575210571289,3.6697895526885986,11.086833953857422,8.230937957763672,2.42153000831604,0.10449332051939564
10,-0.003422544803470373,1.084028959274292,1.4517537355422974,2.6752028465270996,10.167720794677734,3.641281843185425,11.043067932128906,8.08510971069336,2.406864643096924,0.07333215436665341
