epoch,s_A,L_p,B_q,B_B,M_B,B_C,M_C,B_A,Loss
0,0.07999999821186066,0.3911229372024536,1.328775405883789,3.612265110015869,11.946014404296875,3.624211311340332,10.69919204711914,9.693013191223145,0
1,0.09769640117883682,0.35889294743537903,1.2617716789245605,3.6259920597076416,11.872802734375,3.583148241043091,10.803056716918945,9.533154487609863,1.7876435965299606
2,0.09815894812345505,0.37969332933425903,1.2243008613586426,3.662014961242676,11.968406677246094,3.550474166870117,10.784735679626465,9.373976707458496,0.4301512548699975
3,0.0563175268471241,0.33572420477867126,1.1871516704559326,3.734881639480591,12.186870574951172,3.5209412574768066,10.6703462600708,9.215898513793945,0.20572436088696122
4,0.044157251715660095,0.2477233111858368,1.1650196313858032,3.7299463748931885,12.193360328674316,3.4890971183776855,10.608943939208984,9.059080123901367,0.21232098061591387
5,0.04014904797077179,0.15395262837409973,1.1597291231155396,3.721196413040161,12.14101505279541,3.4666855335235596,10.568891525268555,8.903592109680176,0.1203204954508692
6,0.024827145040035248,0.05713994428515434,1.168393611907959,3.71354341506958,12.107170104980469,3.453153610229492,10.55644702911377,8.749451637268066,0.10169013368431479
7,0.015243882313370705,0.01130605861544609,1.1816465854644775,3.710099697113037,12.06068229675293,3.441664934158325,10.531393051147461,8.59665298461914,0.07014017796609551
8,0.00418439693748951,0.06600987911224365,1.1960550546646118,3.7048940658569336,12.01599407196045,3.4277000427246094,10.49903678894043,8.445204734802246,0.05985838877677452
9,0.007969802245497704,0.09693624079227448,1.2029474973678589,3.6968114376068115,11.968463897705078,3.4068336486816406,10.468596458435059,8.295135498046875,0.1704421040485613
10,0.00903894193470478,0.14718316495418549,1.217686414718628,3.6897318363189697,11.887666702270508,3.3841817378997803,10.386703491210938,8.146467208862305,0.05077926878584549
