epoch,s_A,L_p,B_q,B_B,M_B,B_C,M_C,B_A,Loss
0,-0.05999999865889549,0.5889450907707214,1.3146312236785889,5.150399684906006,16.840335845947266,3.8559606075286865,11.665969848632812,9.56083869934082,0
1,0.014868250116705894,0.45436161756515503,1.313640832901001,4.819660663604736,15.469978332519531,3.558185338973999,10.552351951599121,9.40124797821045,1851634334990222.8
2,0.0209098681807518,0.3749087154865265,1.3297252655029297,4.840184688568115,15.379676818847656,3.4570436477661133,10.73415756225586,9.259507179260254,1.8413234539330006
3,0.01902291178703308,0.3933189809322357,1.3288700580596924,4.8534159660339355,15.525547981262207,3.527733087539673,10.989240646362305,9.101385116577148,0.3181396462023258
4,0.02027754671871662,0.4166056215763092,1.3267742395401,4.865960597991943,15.614315032958984,3.585726261138916,11.147993087768555,8.935415267944336,0.25141928158700466
5,0.02083270438015461,0.4298773407936096,1.327820897102356,4.872245788574219,15.667435646057129,3.6266767978668213,11.24327278137207,8.770901679992676,0.2398362117819488
6,0.01457802765071392,0.4498129189014435,1.3287794589996338,4.890562057495117,15.752272605895996,3.690195083618164,11.42534351348877,8.608954429626465,0.15416067000478506
7,0.010937348939478397,0.4567820131778717,1.3315507173538208,4.896873474121094,15.792377471923828,3.72672176361084,11.524287223815918,8.449248313903809,0.17821210040710866
8,0.014066402800381184,0.4566524922847748,1.3319344520568848,4.904052257537842,15.814399719238281,3.7497169971466064,11.611642837524414,8.291576385498047,0.22107441257685423
9,0.01578233763575554,0.4542609453201294,1.335243582725525,4.906256675720215,15.832307815551758,3.767019748687744,11.660961151123047,8.136971473693848,0.14815124147571623
10,0.01247003860771656,0.4511018693447113,1.3377338647842407,4.911782264709473,15.855796813964844,3.7904529571533203,11.74486255645752,7.988523006439209,0.14293223386630416
