epoch,s_A,L_p,B_q,B_B,M_B,B_C,M_C,B_A,Loss
0,-0.10000000149011612,0.345167338848114,1.7101954221725464,2.9684553146362305,10.530745506286621,4.263136863708496,12.39979362487793,9.5006742477417,0
1,-0.14982567727565765,0.3948640823364258,1.6251542568206787,2.5360445976257324,8.682682037353516,3.9302961826324463,10.754402160644531,9.340825080871582,1.4482211708949148e+22
2,-0.15778298676013947,0.4025537967681885,1.609931230545044,2.1726412773132324,7.228861331939697,3.6487650871276855,9.482728958129883,9.18166446685791,1.4849717263962634e+23
3,-0.15956257283687592,0.4039771258831024,1.6044272184371948,1.8775922060012817,5.958688735961914,3.4033541679382324,8.393468856811523,9.023613929748535,2.3592472959515035e+23
4,-0.15995049476623535,0.4039391279220581,1.6007705926895142,1.6460964679718018,4.978531837463379,3.187403440475464,7.523819923400879,8.866860389709473,2.1294961497021985e+23
5,-0.16003187000751495,0.40353527665138245,1.5972189903259277,1.4678879976272583,4.21945333480835,2.995044469833374,6.79547119140625,8.711465835571289,1.712168088944827e+23
6,-0.16004806756973267,0.4030136168003082,1.5934127569198608,1.3325366973876953,3.6073107719421387,2.8219754695892334,6.145028591156006,8.557448387145996,1.3375721489620342e+23
7,-0.16005073487758636,0.4024299383163452,1.5892977714538574,1.2295221090316772,3.12754487991333,2.6645286083221436,5.5864362716674805,8.404818534851074,9.943628897200456e+22
8,-0.160050630569458,0.4018615782260895,1.585322380065918,1.156699776649475,2.784327745437622,2.5338025093078613,5.152495384216309,8.268662452697754,7.404984633853824e+22
9,-0.16004997491836548,0.4012545347213745,1.5810894966125488,1.0965524911880493,2.508350133895874,2.4115090370178223,4.767024993896484,8.1336030960083,5.511764856494531e+22
10,-0.16004925966262817,0.40061113238334656,1.5766133069992065,1.0449494123458862,2.2849936485290527,2.2964580059051514,4.4223527908325195,7.9996137619018555,4.004665471607493e+22
