epoch,s_A,L_p,B_q,B_B,M_B,B_C,M_C,B_A,Loss
0,-0.07999999821186066,0.5377797484397888,1.682079792022705,3.5331344604492188,9.766877174377441,4.324070453643799,14.039682388305664,9.518684387207031,0
1,-0.07056625932455063,0.6335698366165161,1.6242886781692505,3.2036423683166504,8.13492488861084,3.9872052669525146,12.572942733764648,9.358842849731445,4128350918.4099894
2,-0.06764131784439087,0.667013943195343,1.636222243309021,3.120802640914917,8.034780502319336,3.7757742404937744,11.707610130310059,9.198928833007812,7.960606507025659
3,-0.06673795729875565,0.6759135127067566,1.6426626443862915,3.168092966079712,8.501012802124023,3.727391004562378,11.361021995544434,9.040318489074707,0.32784966350402556
4,-0.059720125049352646,0.689250111579895,1.6542081832885742,3.130924940109253,8.348987579345703,3.6956534385681152,11.192447662353516,8.884181022644043,0.6896094489049815
5,-0.0608232356607914,0.693344235420227,1.662277340888977,3.142171859741211,8.489707946777344,3.706965684890747,11.148056030273438,8.725235939025879,0.20017064259252493
6,-0.06320451945066452,0.6954737901687622,1.6773585081100464,3.044567108154297,7.879586219787598,3.6323013305664062,11.113564491271973,8.589128494262695,0.09398131657508202
7,-0.062036316841840744,0.6994397640228271,1.6843701601028442,3.058824062347412,8.210615158081055,3.6274802684783936,10.902233123779297,8.439126968383789,0.11202231427887455
8,-0.06046035885810852,0.7058054804801941,1.6942439079284668,3.0053412914276123,7.937816619873047,3.604454278945923,10.889697074890137,8.298077583312988,0.10397695691790432
9,-0.06168163940310478,0.7084672451019287,1.70931077003479,3.0075361728668213,8.014063835144043,3.5968432426452637,10.846965789794922,8.153644561767578,0.04947435515350662
10,-0.06656476855278015,0.7066091299057007,1.7211545705795288,3.003213405609131,7.978048324584961,3.5824058055877686,10.842170715332031,8.006765365600586,0.06389658401201359
