epoch,s_A,L_p,B_q,B_B,M_B,B_C,M_C,B_A,Loss
0,0.03999999910593033,2.3651177883148193,1.3174344301223755,3.7382800579071045,11.136343002319336,3.619438409805298,12.070672988891602,9.457220077514648,0
1,0.00987264420837164,2.403499126434326,1.1890981197357178,3.7116096019744873,11.196091651916504,3.6300108432769775,11.871225357055664,9.297688484191895,11.172656441107392
2,0.03843725100159645,2.443779468536377,1.149205207824707,3.777869462966919,11.375669479370117,3.586404800415039,11.684171676635742,9.141006469726562,0.7212524209171534
3,0.030666779726743698,2.454925537109375,1.1510788202285767,3.974093437194824,11.928018569946289,3.606283187866211,11.6421480178833,8.982569694519043,0.5630460679531097
4,0.02592836506664753,2.4491500854492188,1.1251472234725952,4.140954971313477,12.47610092163086,3.7117249965667725,11.898850440979004,8.832704544067383,0.4812587611377239
5,0.024268899112939835,2.4408514499664307,1.1063628196716309,4.318138599395752,13.126544952392578,3.8775665760040283,12.30543327331543,8.707429885864258,0.44444040954113007
6,0.02400442212820053,2.4310615062713623,1.093285322189331,4.489599227905273,13.744283676147461,4.114951133728027,13.047487258911133,8.613637924194336,0.3568537076935172
7,0.006049457937479019,2.4464406967163086,1.0824239253997803,4.585860252380371,14.170035362243652,4.341067790985107,13.66556453704834,8.576386451721191,0.2511911694891751
8,-0.01395336538553238,2.471553087234497,1.0521352291107178,4.637568473815918,14.564081192016602,4.47985315322876,13.97700309753418,8.554361343383789,0.18895689432974905
9,-0.028899844735860825,2.475712537765503,1.0513319969177246,4.644620895385742,14.623139381408691,4.487758159637451,13.99475383758545,8.491215705871582,0.12050309753976762
10,-0.03546629473567009,2.4827065467834473,1.0509154796600342,4.642882347106934,14.619997024536133,4.4728569984436035,13.95524787902832,8.434476852416992,0.08028460456989706
