epoch,s_A,L_p,B_q,B_B,M_B,B_C,M_C,B_A,B_u,Loss
0,0.05999999865889549,0.8148781657218933,3.386965036392212,4.194716453552246,14.18130111694336,4.133168697357178,14.085498809814453,9.443110466003418,2.668609619140625,0
1,0.1098233312368393,0.7650308012962341,3.3660519123077393,3.802877426147461,12.300816535949707,3.6820967197418213,12.189750671386719,9.2832612991333,2.662149429321289,1.650286730317995e+31
2,0.11777513474225998,0.757031261920929,3.362569808959961,3.506643772125244,10.824527740478516,3.300482988357544,10.432174682617188,9.124105453491211,2.6609556674957275,1.8738719035205058e+33
3,0.11954697221517563,0.7551970481872559,3.3613264560699463,3.2654685974121094,9.753593444824219,2.983112335205078,8.94144344329834,8.966069221496582,2.660104751586914,8.623952859560876e+33
4,0.11992546916007996,0.7547445893287659,3.3605000972747803,3.0685722827911377,8.772239685058594,2.7246906757354736,7.71815824508667,8.809334754943848,2.6592211723327637,1.2455607033874368e+34
5,0.1199960932135582,0.7545895576477051,3.3596954345703125,2.908860445022583,7.966734886169434,2.517329216003418,6.701754093170166,8.65396785736084,2.6582417488098145,1.302058153872598e+34
6,0.12000033259391785,0.7544917464256287,3.358830213546753,2.77925705909729,7.301758766174316,2.35316801071167,5.892770767211914,8.499988555908203,2.657161235809326,1.2763941406838954e+34
7,0.11998992413282394,0.7543999552726746,3.3578922748565674,2.6737639904022217,6.747044563293457,2.2250702381134033,5.239871978759766,8.347405433654785,2.655984401702881,1.2277754200082801e+34
8,0.11997713893651962,0.7543136477470398,3.356982946395874,2.5952765941619873,6.322457313537598,2.135411262512207,4.748059272766113,8.211299896240234,2.65484356880188,1.1963077286661655e+34
9,0.11996292322874069,0.75422203540802,3.3560118675231934,2.52874493598938,5.961028099060059,2.0649936199188232,4.333325386047363,8.07629680633545,2.653625249862671,1.1469629129384113e+34
10,0.11994773149490356,0.7541249394416809,3.3549816608428955,2.471414804458618,5.648684501647949,2.0096545219421387,3.9862215518951416,7.942371368408203,2.6523334980010986,1.095357264120979e+34
