epoch,s_A,L_p,B_q,B_B,M_B,B_C,M_C,B_A,B_u,Loss
0,0.07999999821186066,0.3911229372024536,1.328775405883789,3.612265110015869,11.946014404296875,3.624211311340332,10.69919204711914,9.533013343811035,2.0960700511932373,0
1,0.017410513013601303,0.2664501667022705,1.2093300819396973,3.1266376972198486,9.595396041870117,3.308541774749756,9.103132247924805,9.373164176940918,1.9289181232452393,2.370537316427407e+16
2,-0.004702033940702677,0.21408525109291077,1.1813229322433472,2.89499831199646,8.728853225708008,3.1640045642852783,8.663117408752441,9.21399974822998,1.8538224697113037,36.88779943622649
3,-0.011594805866479874,0.19253073632717133,1.1727467775344849,2.9533324241638184,8.943258285522461,3.1216747760772705,8.72452163696289,9.05594539642334,1.809377670288086,0.5713065359741449
4,-0.0002581244916655123,0.18487058579921722,1.1614595651626587,2.999549388885498,8.999092102050781,3.1232588291168213,8.645369529724121,8.899177551269531,1.7673293352127075,0.1285580777330324
5,-0.007023091893643141,0.17332960665225983,1.1601563692092896,3.0303235054016113,9.056466102600098,3.0844695568084717,8.562851905822754,8.743764877319336,1.7367424964904785,0.17887162481201813
6,-0.006115139462053776,0.14822565019130707,1.156201958656311,3.0267903804779053,9.023004531860352,3.0059263706207275,8.40202522277832,8.589719772338867,1.712565302848816,0.12769826065050438
7,-0.0015556775033473969,0.10906171053647995,1.155512809753418,3.064098358154297,9.089973449707031,2.9185993671417236,8.409460067749023,8.43705940246582,1.6627111434936523,0.14620018634013832
8,-0.0001006096281344071,0.09234434366226196,1.152523159980774,3.0928561687469482,9.095212936401367,2.8983960151672363,8.312471389770508,8.285764694213867,1.6323460340499878,0.06630689883604646
9,-0.003187214955687523,0.0724169909954071,1.1531561613082886,3.1239237785339355,9.160358428955078,2.8937668800354004,8.361496925354004,8.135870933532715,1.61081063747406,0.08530542958760634
10,-0.002416650066152215,0.05665692314505577,1.1518393754959106,3.1672251224517822,9.30500316619873,2.879549264907837,8.41695785522461,7.98724365234375,1.5839087963104248,0.06976853363448754
