epoch,s_A,L_p,B_q,B_B,M_B,B_C,M_C,B_A,B_u,Loss
0,0.0,1.6859674453735352,3.8404839038848877,9.011418342590332,58.07878875732422,7.910480499267578,53.77408981323242,9.630208969116211,7.407377243041992,0
1,-0.05802227929234505,1.5385327339172363,3.5131702423095703,8.411075592041016,53.983734130859375,7.56131649017334,50.85856246948242,9.201394081115723,5.941814422607422,246208.25583624537
2,-0.021389065310359,1.6620206832885742,3.39977765083313,8.346875190734863,53.15923309326172,7.632012367248535,51.20249557495117,9.03396224975586,5.842296600341797,0.8779844039556931
3,-0.0045684268698096275,1.736046314239502,3.265718698501587,8.305118560791016,53.037139892578125,7.604226589202881,50.95079040527344,8.906547546386719,5.7133355140686035,0.47568610523428234
4,-0.004680553451180458,1.7469594478607178,3.242410182952881,8.305513381958008,52.882415771484375,7.591720104217529,50.83397674560547,8.755746841430664,5.610434055328369,0.3387942146890017
5,-0.0052343676798045635,1.764546275138855,3.211874485015869,8.300275802612305,52.843955993652344,7.5809760093688965,50.75298309326172,8.627147674560547,5.486354351043701,0.3060444675538005
6,-0.003885505488142371,1.8176021575927734,3.148021936416626,8.290999412536621,52.84862518310547,7.578259468078613,50.72467041015625,8.502084732055664,5.367160320281982,0.2913300180617644
7,-0.0037154757883399725,1.8288917541503906,3.096796751022339,8.28152084350586,52.676944732666016,7.557985305786133,50.576393127441406,8.354244232177734,5.284427165985107,0.27779623364307443
8,-0.008282405324280262,1.8410509824752808,3.049856662750244,8.27304458618164,52.62293243408203,7.546245098114014,50.48872375488281,8.186549186706543,5.172727584838867,0.26119798573912406
9,-0.005121670663356781,1.8261879682540894,2.9885714054107666,8.264420509338379,52.5128288269043,7.539877414703369,50.4393310546875,8.008864402770996,5.17246150970459,0.25835437935834027
10,-0.0070967902429401875,1.8632746934890747,2.933844804763794,8.255636215209961,52.44341278076172,7.529653072357178,50.33794403076172,7.8185248374938965,5.1861677169799805,0.24905248260011478
11,-0.0025365634355694056,1.8609519004821777,2.879150152206421,8.250435829162598,52.3616943359375,7.522526264190674,50.277347564697266,7.625040054321289,5.193276405334473,0.244267005397349
12,-0.005428735166788101,1.843919038772583,2.8460195064544678,8.242626190185547,52.18220520019531,7.5077667236328125,50.1623420715332,7.475427150726318,5.196154594421387,0.23783930847231222
13,0.0012494255788624287,1.8032671213150024,2.850886344909668,8.2302885055542,52.039093017578125,7.4942193031311035,50.03517150878906,7.391838073730469,5.217947483062744,0.2270940714040581
14,-0.006684099789708853,1.810982346534729,2.773582696914673,8.224640846252441,51.930946350097656,7.489229679107666,50.001739501953125,7.291530609130859,5.196855545043945,0.22690181555796643
15,-0.0023766206577420235,1.7668122053146362,2.7368061542510986,8.210423469543457,51.779197692871094,7.482607364654541,49.94033432006836,7.195621490478516,5.2111382484436035,0.21890962656055177
16,-0.0027839792892336845,1.739615559577942,2.707386016845703,8.195932388305664,51.60288619995117,7.463582515716553,49.78400421142578,7.092719078063965,5.185612678527832,0.21358237598015337
17,-0.010491861961781979,1.7086050510406494,2.6886398792266846,8.194674491882324,51.53525924682617,7.444342613220215,49.65379333496094,6.980286121368408,5.207106590270996,0.2069032776112459
18,-0.005338564049452543,1.708578109741211,2.6685385704040527,8.1858549118042,51.382930755615234,7.440683364868164,49.612648010253906,6.866793155670166,5.205637454986572,0.20410156128357868
19,-0.005650483537465334,1.6704180240631104,2.6248221397399902,8.17589282989502,51.307979583740234,7.425920009613037,49.48712158203125,6.760467529296875,5.217402458190918,0.19797267301046118
20,-0.007842684164643288,1.6218173503875732,2.6305091381073,8.16296672821045,51.24121856689453,7.416909217834473,49.42015838623047,6.630384922027588,5.2220330238342285,0.19070461757329046
21,-0.008317423053085804,1.6041659116744995,2.5768649578094482,8.1587495803833,51.18021011352539,7.395184516906738,49.23480987548828,6.493301868438721,5.200188636779785,0.19034899573545067
22,-0.006095536518841982,1.5900851488113403,2.569469690322876,8.145757675170898,51.01782989501953,7.384415149688721,49.15089416503906,6.352373123168945,5.196456432342529,0.18303593590247388
23,-0.005542593076825142,1.5396368503570557,2.560147285461426,8.138106346130371,50.94249725341797,7.372525215148926,49.06144714355469,6.218234539031982,5.204366207122803,0.17484755646817537
24,-0.007387046702206135,1.523566484451294,2.5446863174438477,8.125438690185547,50.739681243896484,7.3580851554870605,48.954742431640625,6.0804290771484375,5.175655364990234,0.17010775619015403
25,-0.010184730403125286,1.537400245666504,2.5264291763305664,8.123783111572266,50.650848388671875,7.344507217407227,48.849544525146484,5.934953689575195,5.171428203582764,0.16981127599672396
26,-0.005413950886577368,1.4993706941604614,2.5050103664398193,8.095911979675293,50.387786865234375,7.3315300941467285,48.72804260253906,5.771251678466797,5.133166313171387,0.16158316763384
27,-0.007150756195187569,1.4911669492721558,2.5359745025634766,8.087335586547852,50.32710266113281,7.333632946014404,48.739036560058594,5.623043537139893,5.159108638763428,0.15662249162489053
28,-0.001966094831004739,1.4836517572402954,2.511451005935669,8.08073616027832,50.04169464111328,7.318016529083252,48.608070373535156,5.423525333404541,5.1268696784973145,0.15026304080170028
29,-0.0038089903537184,1.4720313549041748,2.480616807937622,8.051729202270508,49.82621765136719,7.306919574737549,48.50678634643555,5.277979850769043,5.113569259643555,0.144776139180271
30,-0.004778638482093811,1.4497580528259277,2.4825918674468994,8.03212833404541,49.52882385253906,7.275660037994385,48.25407409667969,5.082586765289307,5.074977397918701,0.1384668329312485
