epoch,s_A,L_p,B_q,B_B,M_B,B_C,M_C,B_A,B_u,Loss
0,0.0,1.6859674453735352,3.8404839038848877,9.011418342590332,58.07878875732422,7.910480499267578,53.77408981323242,9.630208969116211,7.407377243041992,0
1,-0.08098558336496353,1.5725232362747192,3.4734420776367188,8.33965015411377,53.50214385986328,7.545867443084717,50.794471740722656,9.20496940612793,5.951421737670898,243318.67769016113
2,-0.043644994497299194,1.7413867712020874,3.3112258911132812,8.252970695495605,52.827125549316406,7.508922100067139,50.10726547241211,9.090461730957031,5.853726863861084,0.7275564098844722
3,-0.00853727012872696,1.8762187957763672,3.136215925216675,8.204411506652832,52.42710494995117,7.484184265136719,49.84309387207031,8.97974681854248,5.70355749130249,0.461564591344522
4,8.250805694842711e-05,1.9071108102798462,3.0730931758880615,8.188558578491211,52.35980224609375,7.474327087402344,49.77788162231445,8.867128372192383,5.594738006591797,0.36102294602564405
5,-0.004216938745230436,1.951049566268921,3.018665075302124,8.176297187805176,52.224517822265625,7.473383903503418,49.745506286621094,8.736050605773926,5.479401588439941,0.3062786351965398
6,-0.0067008500918745995,1.977474570274353,2.971977949142456,8.169842720031738,52.143760681152344,7.462235927581787,49.6954345703125,8.595327377319336,5.356893539428711,0.282588711806706
7,-0.004777827300131321,1.9688184261322021,2.9280598163604736,8.166131019592285,52.107200622558594,7.452821254730225,49.65193176269531,8.438904762268066,5.23269510269165,0.26387601239340647
8,-0.005699800793081522,1.9884153604507446,2.854307174682617,8.15079402923584,51.978580474853516,7.4470086097717285,49.58959197998047,8.272860527038574,5.212912082672119,0.2514782470403885
9,-0.003205565270036459,1.9918373823165894,2.806605339050293,8.143993377685547,51.93083953857422,7.444401264190674,49.59071350097656,8.098953247070312,5.214448928833008,0.2452122024735626
10,-0.006565766874700785,1.976193904876709,2.7805521488189697,8.141987800598145,51.8851318359375,7.433096408843994,49.520633697509766,7.930324077606201,5.24490213394165,0.23209563460277052
11,-0.006805087439715862,1.9224001169204712,2.749117612838745,8.13241195678711,51.795650482177734,7.422609329223633,49.43954086303711,7.748141765594482,5.252806186676025,0.22442097140818226
12,-0.00567824300378561,1.9638553857803345,2.6685147285461426,8.11662769317627,51.712867736816406,7.4201788902282715,49.42625427246094,7.571848392486572,5.274857521057129,0.22058360810790742
13,-0.0014941042754799128,1.875900149345398,2.6632161140441895,8.11219310760498,51.614295959472656,7.410831928253174,49.35108184814453,7.382699966430664,5.2864179611206055,0.20644008550716905
14,-0.0058823442086577415,1.86594557762146,2.60640287399292,8.104896545410156,51.5750732421875,7.402398586273193,49.312461853027344,7.286351203918457,5.296995639801025,0.2027883061340877
15,-0.004103228449821472,1.8196202516555786,2.6076693534851074,8.097298622131348,51.50196838378906,7.395498752593994,49.26122283935547,7.187629222869873,5.315515518188477,0.1932312576290296
16,-0.0009097984875552356,1.7841726541519165,2.5886850357055664,8.083460807800293,51.4588737487793,7.3932905197143555,49.23814392089844,7.087198734283447,5.324697494506836,0.18988680786320142
17,-0.008618859574198723,1.7419487237930298,2.5730721950531006,8.075495719909668,51.37638854980469,7.378627777099609,49.162742614746094,6.984988689422607,5.366489887237549,0.18155218379534022
18,-0.0030054093804210424,1.7040468454360962,2.566943645477295,8.074357032775879,51.33018112182617,7.37741756439209,49.14759826660156,6.865027904510498,5.375441074371338,0.171075312458739
19,-0.004806954879313707,1.708991527557373,2.527278423309326,8.061635971069336,51.29743576049805,7.364877223968506,49.040409088134766,6.743017673492432,5.40421724319458,0.17113850204920283
20,-0.007730440702289343,1.6652369499206543,2.5443532466888428,8.06913948059082,51.29259490966797,7.357171058654785,48.981239318847656,6.612243175506592,5.375418663024902,0.16373982219671718
21,-0.010903255082666874,1.601144790649414,2.5411107540130615,8.060327529907227,51.210792541503906,7.347739219665527,48.91630554199219,6.476219177246094,5.408320903778076,0.157083588367214
22,-0.006642575841397047,1.6199625730514526,2.5089995861053467,8.051581382751465,51.11200714111328,7.338357448577881,48.82762908935547,6.3554277420043945,5.44320821762085,0.14933845149923344
23,-0.0042227706871926785,1.5851482152938843,2.4817070960998535,8.040460586547852,51.07292556762695,7.329191207885742,48.7811279296875,6.236483573913574,5.444486141204834,0.14356820642644044
24,-0.007776932325214148,1.5720345973968506,2.4710917472839355,8.032620429992676,50.9265251159668,7.319599628448486,48.699012756347656,6.0760602951049805,5.459357261657715,0.13784827132310187
25,-0.01335388608276844,1.5927895307540894,2.427701950073242,8.026711463928223,50.92751693725586,7.309641361236572,48.6092529296875,5.932353973388672,5.47344970703125,0.13549550508662145
26,-0.002250908175483346,1.5768436193466187,2.4312734603881836,8.026708602905273,50.76918029785156,7.294190406799316,48.520103454589844,5.775911808013916,5.49196195602417,0.13127773810102014
27,-0.006000537890940905,1.5061031579971313,2.454716920852661,8.026142120361328,50.85007095336914,7.330343723297119,48.80645751953125,5.615145683288574,5.493083477020264,0.12205608709886366
28,-0.00018001084390562028,1.4960510730743408,2.451322317123413,8.01322078704834,50.66151428222656,7.3092217445373535,48.648651123046875,5.459677219390869,5.452827453613281,0.11546943317718651
29,0.0017010581213980913,1.4935246706008911,2.4158132076263428,8.015347480773926,50.62291717529297,7.305908203125,48.59297561645508,5.319661617279053,5.42012882232666,0.10985171426163644
30,-0.0037020777817815542,1.474737524986267,2.393941640853882,8.004982948303223,50.5843620300293,7.294023036956787,48.51573944091797,5.153850555419922,5.487366676330566,0.1102368324538883
