epoch,s_A,L_p,B_q,B_B,M_B,B_C,M_C,B_A,Loss
0,0.0,0.4639953672885895,4.273083209991455,9.026759147644043,55.741172790527344,8.2281494140625,51.67633056640625,9.977532386779785,0
1,-0.04946937412023544,0.40853044390678406,3.8736870288848877,7.86751127243042,48.677947998046875,8.020198822021484,50.85854721069336,9.555705070495605,7.112927774993741
2,-0.044091444462537766,0.36171993613243103,3.7991693019866943,7.61855411529541,46.80518341064453,7.989591121673584,50.690940856933594,9.426718711853027,0.7320388719743612
3,0.001787210931070149,0.22937506437301636,3.640522003173828,7.546449184417725,46.116920471191406,7.979221820831299,50.654205322265625,9.410259246826172,0.5774130507999536
4,0.0010942015796899796,0.19171783328056335,3.4889514446258545,7.452791690826416,44.998809814453125,7.969733715057373,50.59088897705078,9.400540351867676,0.44964711945884084
5,-0.0006959846941754222,0.155504047870636,3.3734145164489746,7.407807350158691,44.58716583251953,7.957924842834473,50.53411102294922,9.384035110473633,0.38437076095415623
6,0.00768308388069272,0.152471661567688,3.2746047973632812,7.381416320800781,44.33449172973633,7.953090190887451,50.499725341796875,9.368170738220215,0.34202497954271277
7,0.0064095607958734035,0.1722172498703003,3.2110917568206787,7.339675426483154,44.057586669921875,7.939930438995361,50.434608459472656,9.340132713317871,0.3073256991955699
8,0.006771755404770374,0.1550896316766739,3.1309967041015625,7.319307804107666,43.893577575683594,7.9333014488220215,50.41599655151367,9.314604759216309,0.2787647996934093
9,0.006826178170740604,0.20037461817264557,3.074312686920166,7.292303085327148,43.76298141479492,7.92934513092041,50.42646789550781,9.289422035217285,0.2496913470784012
10,0.011338719166815281,0.2580288052558899,3.0476725101470947,7.255862712860107,43.58955383300781,7.923886775970459,50.35690689086914,9.265037536621094,0.22270789438364458
11,0.011975860223174095,0.2697131335735321,3.0046603679656982,7.228400230407715,43.39906311035156,7.915959358215332,50.34003829956055,9.234722137451172,0.19820243804430476
12,0.007886778563261032,0.3142522871494293,2.9663963317871094,7.213561058044434,43.429405212402344,7.917544841766357,50.300315856933594,9.208797454833984,0.1747541139472504
13,0.01534959115087986,0.34093502163887024,2.923478364944458,7.2009196281433105,43.262969970703125,7.909584045410156,50.253395080566406,9.17843246459961,0.15655964871450345
14,0.014108078554272652,0.38620543479919434,2.8742177486419678,7.16750431060791,43.17699432373047,7.892720699310303,50.179115295410156,9.138022422790527,0.14092760228989076
15,0.014321123249828815,0.40435901284217834,2.839857578277588,7.172964096069336,43.25883102416992,7.888622283935547,50.09172439575195,9.10788345336914,0.12137640050935503
16,0.010945208370685577,0.43206068873405457,2.769333839416504,7.19967794418335,43.436065673828125,7.8904900550842285,50.119300842285156,9.068876266479492,0.10912543649272043
17,0.016868112608790398,0.46652528643608093,2.745666265487671,7.1695780754089355,43.482364654541016,7.876964092254639,50.01645278930664,9.02906608581543,0.09747953834582349
18,0.013961837626993656,0.4889356195926666,2.667118549346924,7.188751220703125,43.96228790283203,7.877728462219238,49.989009857177734,8.983376502990723,0.09126212687364646
19,0.014757663942873478,0.49993038177490234,2.672588348388672,7.190792083740234,44.188846588134766,7.87583065032959,49.974151611328125,8.948184967041016,0.08131772446997311
20,0.011573162861168385,0.4615647494792938,2.614701509475708,7.197314739227295,44.27348327636719,7.867976188659668,49.862300872802734,8.901999473571777,0.0805506286382371
21,0.013067768886685371,0.51133793592453,2.5727174282073975,7.180408477783203,44.29265594482422,7.857386589050293,49.758506774902344,8.853561401367188,0.0668098122565722
22,0.01108285691589117,0.5226688981056213,2.5048224925994873,7.22661828994751,44.70140075683594,7.870861530303955,49.78077697753906,8.809264183044434,0.062111616476762055
23,0.014858908019959927,0.5363540649414062,2.4942877292633057,7.187924385070801,44.60201644897461,7.849003314971924,49.59262466430664,8.757135391235352,0.057939461242331534
24,0.010647940449416637,0.5310554504394531,2.522102117538452,7.160137176513672,44.20591735839844,7.8538384437561035,49.60095977783203,8.7067289352417,0.05176321816231523
25,0.011257089674472809,0.5596630573272705,2.4235687255859375,7.146277904510498,44.552947998046875,7.831690311431885,49.47177505493164,8.64987850189209,0.057045615107125164
26,0.013706477358937263,0.5654444098472595,2.4714040756225586,7.158481121063232,44.40761184692383,7.82248067855835,49.38131332397461,8.587752342224121,0.04219267300653214
27,0.01653914898633957,0.555541455745697,2.3836939334869385,7.089869022369385,43.87470245361328,7.8082380294799805,49.260650634765625,8.52662467956543,0.04591455622291078
28,0.015063624829053879,0.5916762948036194,2.37748646736145,7.100282192230225,44.01899337768555,7.821206569671631,49.32452392578125,8.459754943847656,0.04507003052692328
29,0.016712911427021027,0.5799845457077026,2.3076412677764893,7.081279754638672,43.7862548828125,7.81090784072876,49.17488098144531,8.398029327392578,0.04296815712765163
30,0.018929442390799522,0.5805189609527588,2.314788579940796,7.061829566955566,43.998783111572266,7.802565097808838,49.101661682128906,8.331542015075684,0.03867291841579943
