epoch,s_A,L_p,B_q,B_B,M_B,B_C,M_C,B_A,B_u,Loss
0,0.0,1.6859674453735352,3.8404839038848877,9.011418342590332,58.07878875732422,7.910480499267578,53.77408981323242,9.630208969116211,7.407377243041992,0
1,-0.035423971712589264,1.5192809104919434,3.560960054397583,8.43359661102295,53.79096221923828,7.530759811401367,50.669456481933594,9.167228698730469,5.935693264007568,246797.38592628678
2,-0.002098812721669674,1.6597062349319458,3.3867549896240234,8.395047187805176,53.27522277832031,7.6808037757873535,51.54882049560547,9.009967803955078,5.8263020515441895,0.7395375069915032
3,-0.0019518515327945352,1.720129370689392,3.305781841278076,8.381492614746094,53.385467529296875,7.627080917358398,51.12813949584961,8.865382194519043,5.7016987800598145,0.43117024156512046
4,-0.006114748772233725,1.7942464351654053,3.2101612091064453,8.383264541625977,53.421974182128906,7.612426280975342,51.00103759765625,8.744569778442383,5.584501266479492,0.3744413036168838
5,-0.004060350824147463,1.8180750608444214,3.15126895904541,8.375357627868652,53.33654022216797,7.6068644523620605,50.935760498046875,8.596982955932617,5.4598870277404785,0.3197718919539938
6,-0.008565855212509632,1.86090886592865,3.0687339305877686,8.36538314819336,53.2349853515625,7.588408470153809,50.80405807495117,8.438796043395996,5.342164039611816,0.30559804001633
7,-0.007484875153750181,1.8660295009613037,3.0316364765167236,8.36416244506836,53.20365524291992,7.57808256149292,50.73689651489258,8.273770332336426,5.257731914520264,0.2886306745361309
8,-0.0026076261419802904,1.8886113166809082,2.970778703689575,8.34908390045166,53.07273864746094,7.561501502990723,50.59431457519531,8.076386451721191,5.155388832092285,0.27433984468177874
9,-0.006753871217370033,1.864723563194275,2.917602777481079,8.338976860046387,52.96882629394531,7.545363903045654,50.48200225830078,7.870035648345947,5.166071891784668,0.2675966228149375
10,-0.0060518840327858925,1.8670265674591064,2.880970001220703,8.333184242248535,52.8812370300293,7.531627655029297,50.37139892578125,7.654287338256836,5.210877895355225,0.25709857958920146
11,-0.0016170456074178219,1.8329182863235474,2.841754198074341,8.318989753723145,52.70524215698242,7.522715091705322,50.27240753173828,7.568693161010742,5.1970534324646,0.2469483974332712
12,-0.004402177408337593,1.8301723003387451,2.791346788406372,8.308234214782715,52.59330749511719,7.505459785461426,50.13899230957031,7.486454486846924,5.186827659606934,0.24209562141676338
13,-0.002213710453361273,1.8104768991470337,2.765934705734253,8.289962768554688,52.272483825683594,7.489730358123779,49.982513427734375,7.4024882316589355,5.22374153137207,0.23687848372727024
14,-0.003918841946870089,1.8189069032669067,2.698350667953491,8.279119491577148,52.08481216430664,7.4727888107299805,49.85015869140625,7.3062968254089355,5.1919379234313965,0.23381982774150614
15,-0.0022538204211741686,1.7927274703979492,2.654764175415039,8.260969161987305,51.90947341918945,7.461215019226074,49.745811462402344,7.211172103881836,5.219045639038086,0.23031995225013518
16,-0.004707382060587406,1.7657757997512817,2.619623899459839,8.241806983947754,51.63376235961914,7.445742607116699,49.6064453125,7.108704090118408,5.194223403930664,0.22193344819302463
17,-0.013206491246819496,1.7266978025436401,2.619464635848999,8.233449935913086,51.486671447753906,7.421588897705078,49.42189025878906,6.997740268707275,5.210124969482422,0.21587195475490725
18,-0.006697420030832291,1.7167023420333862,2.5936079025268555,8.227890014648438,51.3618278503418,7.41707706451416,49.36735916137695,6.886046409606934,5.173068046569824,0.20948272913086172
19,-0.005919808521866798,1.683620572090149,2.572735548019409,8.212254524230957,51.244197845458984,7.39641809463501,49.21115493774414,6.782678127288818,5.201358795166016,0.20480481367938372
20,-0.007052003871649504,1.6729120016098022,2.559282064437866,8.196593284606934,51.05536651611328,7.38598108291626,49.11339569091797,6.656169414520264,5.2127180099487305,0.19994710705110005
21,-0.011843577958643436,1.6222273111343384,2.5335495471954346,8.186189651489258,50.95299530029297,7.364161491394043,48.92560958862305,6.521722793579102,5.169653415679932,0.19510740361043385
22,-0.006177858449518681,1.6179277896881104,2.5163397789001465,8.176501274108887,50.85668182373047,7.352086544036865,48.82051086425781,6.395036220550537,5.167696475982666,0.18977929241195016
23,-0.006102415267378092,1.5940414667129517,2.498933792114258,8.157445907592773,50.647220611572266,7.337810516357422,48.66899108886719,6.252447128295898,5.171387672424316,0.18326467169182642
24,-0.008700152859091759,1.5721118450164795,2.497830867767334,8.147446632385254,50.43107986450195,7.319529056549072,48.530967712402344,6.110527038574219,5.130730152130127,0.17836081008521878
25,-0.017749125137925148,1.5761703252792358,2.4712533950805664,8.136197090148926,50.37776565551758,7.296689987182617,48.35645294189453,5.969018459320068,5.093679904937744,0.17797998194487727
26,-0.006941667292267084,1.566273808479309,2.4485721588134766,8.103723526000977,50.0751953125,7.284290790557861,48.205284118652344,5.799264907836914,5.059142112731934,0.17182167969187911
27,-0.010276272892951965,1.5724514722824097,2.457218885421753,8.094559669494629,50.04133987426758,7.267913818359375,48.078800201416016,5.662613868713379,5.016744613647461,0.16672853007912636
28,-0.004097884986549616,1.561310887336731,2.4584405422210693,8.080164909362793,49.81999206542969,7.246170997619629,47.90087890625,5.485158920288086,5.0127949714660645,0.15932833897520085
29,-0.003512794617563486,1.5615900754928589,2.414344549179077,8.056408882141113,49.65043640136719,7.240101337432861,47.8239860534668,5.326220989227295,4.971939563751221,0.15338805903281486
30,-0.005085912998765707,1.546993374824524,2.4029550552368164,8.033241271972656,49.195133209228516,7.20736837387085,47.57464599609375,5.158052921295166,4.943820953369141,0.14757654458588484
