epoch,s_A,L_p,B_q,B_B,M_B,B_C,M_C,B_A,Loss
0,0.0,0.4639953672885895,4.273083209991455,9.026759147644043,55.741172790527344,8.2281494140625,51.67633056640625,9.977532386779785,0
1,-0.05359429121017456,0.6288100481033325,3.896676540374756,8.272740364074707,50.80827331542969,8.018874168395996,50.93781280517578,9.315659523010254,33.2176697199442
2,-0.061941009014844894,0.6557415723800659,3.819239854812622,7.905994415283203,47.935272216796875,7.987162113189697,50.8145751953125,9.119633674621582,0.7570345438256556
3,-0.03154703974723816,0.6763352751731873,3.761620283126831,7.764144420623779,46.80535125732422,7.970681667327881,50.789039611816406,8.972005844116211,0.7377263569101995
4,0.0023683870676904917,0.5211737155914307,3.6168110370635986,7.696828365325928,46.18604278564453,7.94972038269043,50.6512451171875,8.796477317810059,0.6822901736108624
5,0.0021910208743065596,0.4146122634410858,3.5253686904907227,7.6815595626831055,46.046382904052734,7.943559646606445,50.60762023925781,8.596869468688965,0.4759147538214314
6,-0.0008886707364581525,0.26696106791496277,3.4142351150512695,7.669558525085449,45.88346862792969,7.939003944396973,50.58091735839844,8.39046859741211,0.4180141057895154
7,-0.00035835913149639964,0.26761725544929504,3.3162505626678467,7.65585470199585,45.71495819091797,7.9286088943481445,50.5377311706543,8.15971851348877,0.3513595913441814
8,-0.0002865435089915991,0.23172105848789215,3.221768856048584,7.651263236999512,45.63066482543945,7.925246715545654,50.53285217285156,7.924018383026123,0.3187379145196506
9,-0.0018603975186124444,0.26620811223983765,3.1202030181884766,7.654355525970459,45.51603317260742,7.920227527618408,50.49760818481445,7.677357196807861,0.2902215685771436
10,-0.004827600903809071,0.22660937905311584,3.0280566215515137,7.678614139556885,45.71013641357422,7.9104743003845215,50.499107360839844,7.452108860015869,0.2714076326513777
11,0.001769824419170618,0.2290106862783432,2.9489729404449463,7.678123474121094,45.62464141845703,7.913952350616455,50.52771759033203,7.177149295806885,0.24695904370473357
12,0.0020592627115547657,0.18380382657051086,2.837507486343384,7.699545383453369,45.85943603515625,7.910096168518066,50.498355865478516,6.962280750274658,0.2344897999143114
13,0.002080434001982212,0.2295609414577484,2.7603061199188232,7.71919584274292,45.971012115478516,7.9003448486328125,50.48863220214844,6.666644096374512,0.21218019967176477
14,-0.00045449339086189866,0.18083424866199493,2.677225112915039,7.745858192443848,46.15475845336914,7.901686668395996,50.48798370361328,6.4117889404296875,0.1943327215861301
15,0.002344623440876603,0.17378093302249908,2.55265474319458,7.765321731567383,46.18239212036133,7.901954650878906,50.493133544921875,6.322591781616211,0.1794895148855083
16,-0.002067227615043521,0.23885391652584076,2.4792141914367676,7.799727439880371,46.66442108154297,7.897068500518799,50.462100982666016,6.307562351226807,0.15723799784876863
17,-0.0006073163240216672,0.22883594036102295,2.39465594291687,7.848592281341553,47.355690002441406,7.906192302703857,50.52642822265625,6.338852405548096,0.1389128344551641
18,0.0014229692751541734,0.24776725471019745,2.324228286743164,7.878259181976318,47.404056549072266,7.90985631942749,50.54148483276367,6.283430099487305,0.12677872021283423
19,-0.0006381533457897604,0.2502478361129761,2.248975992202759,7.919977188110352,48.06416320800781,7.9030046463012695,50.475372314453125,6.270084381103516,0.11415177192158844
20,0.00506975082680583,0.27974042296409607,2.2141435146331787,7.944551944732666,48.39437484741211,7.9122772216796875,50.53434753417969,6.221390724182129,0.10119899362325668
21,-0.0029210306238383055,0.317809522151947,2.128075361251831,7.966181755065918,48.71011734008789,7.9241943359375,50.577816009521484,6.2046685218811035,0.08982600705051909
22,0.0013048751279711723,0.30837899446487427,2.1522393226623535,7.998116970062256,49.02861785888672,7.920716285705566,50.58186340332031,6.06522798538208,0.08785529989673167
23,-0.0033768140710890293,0.24601569771766663,2.0357167720794678,8.031478881835938,49.45807647705078,7.927115440368652,50.62163543701172,5.879195690155029,0.0863102886597721
24,0.0015631139976903796,0.29850783944129944,1.940873622894287,8.034954071044922,49.40491485595703,7.934473991394043,50.64270782470703,5.922378063201904,0.07385777176490851
25,0.0003689259465318173,0.23352941870689392,1.9954988956451416,8.063461303710938,49.76601028442383,7.93912410736084,50.66011428833008,5.876928806304932,0.07007612263289642
26,0.00036882710992358625,0.2854848802089691,1.8889658451080322,8.123640060424805,50.311622619628906,7.952293395996094,50.7386474609375,5.762543678283691,0.06218881068789229
27,-0.001640682457946241,0.24183915555477142,1.94806706905365,8.151681900024414,50.65137481689453,7.9513678550720215,50.774444580078125,5.690018177032471,0.0599573655244039
28,-0.0011246345238760114,0.24662905931472778,1.8341635465621948,8.161965370178223,50.88893127441406,7.962376117706299,50.7875862121582,5.598115921020508,0.05816315324520882
29,-0.0010112776653841138,0.2807324230670929,1.8145158290863037,8.2183256149292,51.26586151123047,7.966305732727051,50.84259033203125,5.547071933746338,0.04621383165750576
30,0.0006470389780588448,0.23223619163036346,1.7645155191421509,8.200118064880371,51.071266174316406,7.9615302085876465,50.78832244873047,5.5175652503967285,0.055160122220309415
