epoch,s_A,L_p,B_q,B_B,M_B,B_C,M_C,B_A,Loss
0,0.0,0.4639953672885895,4.273083209991455,9.026759147644043,55.741172790527344,8.2281494140625,51.67633056640625,9.977532386779785,0
1,-0.041461747139692307,0.49317511916160583,4.019941329956055,8.602713584899902,53.40263366699219,8.072800636291504,50.99618148803711,9.484064102172852,561309.7140241071
2,-0.014200079254806042,0.39299678802490234,3.926334857940674,8.35892391204834,52.29644775390625,8.02512264251709,50.59531784057617,9.475151062011719,0.9528074118555808
3,-0.005706212017685175,0.3384420871734619,3.7913286685943604,8.240493774414062,51.658634185791016,7.975290298461914,50.3936767578125,9.449579238891602,0.741310352269484
4,0.0001408537063980475,0.21545949578285217,3.6550045013427734,8.184354782104492,51.32527542114258,7.958874225616455,50.320308685302734,9.380378723144531,0.6288537194534224
5,0.0015150060644373298,0.16480271518230438,3.571598768234253,8.139656066894531,51.15433883666992,7.9495158195495605,50.259971618652344,9.311949729919434,0.3539436147833357
6,-0.004672089591622353,0.09586373716592789,3.4380364418029785,8.099227905273438,50.92267990112305,7.943028926849365,50.20888137817383,9.234589576721191,0.33895919882521336
7,-0.0036456671077758074,0.04359501600265503,3.3790884017944336,8.085649490356445,50.85663604736328,7.935150146484375,50.15648651123047,9.149604797363281,0.2854124041540282
8,0.00022900858311913908,0.007308088708668947,3.250732183456421,8.063623428344727,50.67086410522461,7.92582368850708,50.096920013427734,9.058109283447266,0.2702439653934265
9,-0.00180579605512321,0.02440129779279232,3.167311906814575,8.041707038879395,50.40276336669922,7.918408393859863,50.09092330932617,8.960552215576172,0.2479378231325928
10,-0.0015420818235725164,0.014303338713943958,3.0666515827178955,8.031346321105957,50.231990814208984,7.925179481506348,50.108970642089844,8.845364570617676,0.23465336767994627
11,-0.004927113186568022,0.04415498301386833,2.986543893814087,8.012441635131836,49.999366760253906,7.915492534637451,50.061302185058594,8.731284141540527,0.22409817150660924
12,-0.0038768495433032513,0.11159690469503403,2.885124444961548,7.9980854988098145,49.83096694946289,7.913204193115234,50.05945587158203,8.595161437988281,0.2272607600506471
13,0.000992779852822423,0.19508059322834015,2.775031566619873,8.007326126098633,49.83212661743164,7.906500339508057,50.05345153808594,8.46920394897461,0.20417273629988944
14,-0.0011329046683385968,0.14541301131248474,2.716435194015503,7.937816143035889,49.28105163574219,7.887741565704346,49.88035202026367,8.32306957244873,0.18569614867470702
15,-2.20704259845661e-05,0.08166337013244629,2.6037020683288574,7.978588581085205,49.438018798828125,7.880906105041504,49.92557144165039,8.182579040527344,0.17941431716388587
16,-0.003345481352880597,0.13090375065803528,2.5530097484588623,7.940105438232422,49.19691467285156,7.874701023101807,49.84782409667969,8.010844230651855,0.1665264400748574
17,-0.0020467268768697977,0.14393624663352966,2.459506034851074,7.9447784423828125,49.229164123535156,7.873381614685059,49.8668327331543,7.8578643798828125,0.15446411825868547
18,-0.0030763940885663033,0.15307241678237915,2.4061777591705322,7.927510738372803,49.07628631591797,7.877573490142822,49.877777099609375,7.691012859344482,0.143248834932337
19,-0.00030281857470981777,0.12002906948328018,2.310990571975708,7.9242472648620605,48.89164733886719,7.85518741607666,49.79893493652344,7.515958786010742,0.13099702367825167
20,-0.005063867196440697,0.1520005315542221,2.246230363845825,7.91505241394043,48.962242126464844,7.852121829986572,49.786190032958984,7.3450751304626465,0.12465914882415412
21,-0.00010763019236037508,0.22688184678554535,2.159355401992798,7.897851467132568,48.7811279296875,7.846776485443115,49.726287841796875,7.157845973968506,0.12362398838206214
22,-0.0009838518453761935,0.2299247533082962,2.1172027587890625,7.9210615158081055,48.65190887451172,7.844616413116455,49.781410217285156,6.977549076080322,0.11027049178219571
23,0.0016424774657934904,0.19599030911922455,2.0121424198150635,7.933000087738037,48.668006896972656,7.844051361083984,49.76011657714844,6.786535739898682,0.09939374044841649
24,-0.0006998440949246287,0.20205269753932953,1.985542893409729,7.883419513702393,48.43061828613281,7.8290252685546875,49.61189270019531,6.589794158935547,0.09256940924239401
25,-0.0014037335058674216,0.17722950875759125,1.9659416675567627,7.915084362030029,48.66899108886719,7.82314920425415,49.64910125732422,6.393686294555664,0.08432040871025956
26,-0.001945197582244873,0.14908944070339203,1.9401253461837769,7.913026332855225,48.941524505615234,7.805593013763428,49.49533462524414,6.2113165855407715,0.07696055316803407
27,-0.003818211145699024,0.11807265877723694,1.9403306245803833,7.934849262237549,48.87908172607422,7.808574199676514,49.5748291015625,6.027437210083008,0.06364903059236858
28,-0.002144067781046033,0.11690040677785873,1.9048075675964355,7.9354047775268555,48.62223815917969,7.813416957855225,49.634132385253906,5.8254594802856445,0.06134726186948163
29,-0.001479331636801362,0.09483379125595093,1.922365665435791,7.90427827835083,48.54096984863281,7.784863471984863,49.42363739013672,5.6191511154174805,0.0584325265063315
30,-0.003539863508194685,0.13516269624233246,1.8229310512542725,7.922332286834717,48.75002670288086,7.784286022186279,49.45246124267578,5.438389301300049,0.06391198372430339
