epoch,s_A,L_p,B_q,B_B,M_B,B_C,M_C,B_A,Loss
0,0.0,0.0463089644908905,2.0950424671173096,4.102167129516602,13.328324317932129,5.201702117919922,17.553525924682617,9.957937240600586,0
1,-0.028676712885499,0.13417795300483704,1.976204752922058,4.011008262634277,12.9036283493042,5.112961769104004,17.245681762695312,9.798081398010254,19.970820413902402
2,0.017712486907839775,0.13294179737567902,1.9807484149932861,4.002497673034668,12.847469329833984,5.096644878387451,16.999813079833984,9.638882637023926,0.30965425819158554
3,-0.006610173266381025,0.15561532974243164,1.9540762901306152,4.009263515472412,12.882275581359863,5.087550640106201,16.881759643554688,9.480742454528809,0.2161157219670713
4,-0.007662428542971611,0.1740896999835968,1.932525396347046,4.018779754638672,12.876981735229492,5.087307453155518,16.841915130615234,9.323831558227539,0.6567426472902298
5,-0.01300713513046503,0.1965072751045227,1.9070217609405518,4.028897762298584,12.860974311828613,5.084964752197266,16.790504455566406,9.168214797973633,0.25246418034657836
6,-0.006104573607444763,0.22497761249542236,1.8765841722488403,4.040646553039551,12.890541076660156,5.08583402633667,16.724899291992188,9.013907432556152,0.2170570339076221
7,-0.004652377683669329,0.25675326585769653,1.8434383869171143,4.039999485015869,12.853628158569336,5.063840389251709,16.576223373413086,8.860906600952148,0.2150440828409046
8,-0.0003703297988977283,0.27485349774360657,1.8234227895736694,4.030663967132568,12.802860260009766,5.057232856750488,16.54433250427246,8.709250450134277,0.12215674435719848
9,0.0020551313646137714,0.2990962564945221,1.8016666173934937,4.0106587409973145,12.719877243041992,5.04787015914917,16.530336380004883,8.558961868286133,0.1095587145537138
10,-0.0060188728384673595,0.313027024269104,1.7814191579818726,4.00861120223999,12.724544525146484,5.048977375030518,16.46739387512207,8.409841537475586,0.16960298619233072
11,0.005072003696113825,0.3068951368331909,1.7737112045288086,3.9837801456451416,12.776477813720703,5.073814868927002,16.523283004760742,8.261811256408691,0.1275388627545908
12,0.003199848812073469,0.31935790181159973,1.759243369102478,3.9615981578826904,12.765375137329102,5.057663440704346,16.364736557006836,8.115130424499512,0.09817189327441156
13,-0.003868627827614546,0.3570146858692169,1.7308197021484375,3.891195774078369,12.515899658203125,5.020864486694336,16.310672760009766,7.969846248626709,0.1173746909480542
14,0.002778121968731284,0.34202682971954346,1.7349438667297363,3.9102883338928223,12.63477897644043,5.036728382110596,16.300365447998047,7.826004981994629,0.09830024678376503
15,0.008003657683730125,0.3359297513961792,1.7298856973648071,3.8979265689849854,12.598316192626953,5.043237686157227,16.343650817871094,7.683581352233887,0.11735830106772482
16,0.005167192313820124,0.3544458746910095,1.7160707712173462,3.890817165374756,12.601723670959473,5.037117958068848,16.267200469970703,7.5429301261901855,0.09961058082990348
17,-0.002715552691370249,0.3646804690361023,1.7081178426742554,3.888587713241577,12.611207962036133,5.034457683563232,16.245758056640625,7.403909206390381,0.08654194267001003
18,0.0035659309942275286,0.369974285364151,1.7033485174179077,3.8718535900115967,12.572616577148438,5.033972263336182,16.23779296875,7.2646894454956055,0.07998621361912228
19,0.0009890806395560503,0.38288038969039917,1.6935484409332275,3.844651222229004,12.48413372039795,5.026157855987549,16.227279663085938,7.128300189971924,0.07849334250204265
20,-0.0008477387018501759,0.3872716426849365,1.6914838552474976,3.851778984069824,12.539302825927734,5.030574798583984,16.216014862060547,6.99125337600708,0.08686302904970944
21,0.0021795984357595444,0.3917331397533417,1.6856586933135986,3.8348209857940674,12.490191459655762,5.027019500732422,16.184959411621094,6.857023239135742,0.08422963868360966
22,0.0018673210870474577,0.3918195068836212,1.6810858249664307,3.8251373767852783,12.48263168334961,5.0394182205200195,16.233257293701172,6.722289085388184,0.09815823310054839
23,-0.0034965360537171364,0.3948593735694885,1.6723713874816895,3.798410415649414,12.422683715820312,5.039608001708984,16.18346405029297,6.592206001281738,0.10601284907897934
24,-0.003420987632125616,0.42067888379096985,1.6484854221343994,3.7378084659576416,12.200163841247559,5.021164417266846,16.250146865844727,6.467344760894775,0.09799762046895921
25,-0.003211408853530884,0.4150049388408661,1.646173357963562,3.7445878982543945,12.237199783325195,5.029072284698486,16.196231842041016,6.337994575500488,0.09838417748687789
26,0.0065240319818258286,0.42352938652038574,1.6396585702896118,3.7469382286071777,12.275802612304688,5.039940357208252,16.245878219604492,6.2217793464660645,0.10568037594202906
27,0.004950215108692646,0.4505394995212555,1.6251980066299438,3.734482526779175,12.24673843383789,5.037066459655762,16.215167999267578,6.110408782958984,0.07791093661217019
28,-0.0022612803149968386,0.45804765820503235,1.619341254234314,3.7235047817230225,12.224082946777344,5.0356950759887695,16.237491607666016,5.997876167297363,0.08954890863969922
29,0.0034992475993931293,0.4531748592853546,1.619139313697815,3.722909688949585,12.238431930541992,5.039705753326416,16.23831558227539,5.8830976486206055,0.07858344342093915
30,0.0022006831131875515,0.4488133490085602,1.6175591945648193,3.726611852645874,12.258964538574219,5.046741008758545,16.228729248046875,5.760408878326416,0.08994232420809567
31,-0.002741212258115411,0.44903796911239624,1.6153379678726196,3.7225160598754883,12.261043548583984,5.049895286560059,16.2741756439209,5.652232646942139,0.08318796596722677
32,-0.004008209332823753,0.4578809142112732,1.6079005002975464,3.7048776149749756,12.203866958618164,5.044191837310791,16.26459503173828,5.554353713989258,0.08108925726264715
33,-0.00245484197512269,0.45380911231040955,1.6085227727890015,3.7057621479034424,12.223612785339355,5.04845666885376,16.249300003051758,5.444576740264893,0.07775447925087065
34,-0.002007504226639867,0.4461643099784851,1.6067078113555908,3.705676317214966,12.231551170349121,5.055057048797607,16.271793365478516,5.3471360206604,0.09741266339551657
35,-0.005521283019334078,0.4434714615345001,1.6033732891082764,3.7060344219207764,12.236257553100586,5.056856155395508,16.278226852416992,5.260011196136475,0.08589544170536101
36,-0.004098016768693924,0.4444788098335266,1.6011879444122314,3.6995248794555664,12.215728759765625,5.05637264251709,16.292280197143555,5.187763214111328,0.07901384172146209
37,-0.003747348440811038,0.44312646985054016,1.601428508758545,3.701697587966919,12.240076065063477,5.061222553253174,16.28597640991211,5.094752311706543,0.07810751395300031
38,0.0018385725561529398,0.43426987528800964,1.6054015159606934,3.706528902053833,12.27301025390625,5.067951679229736,16.30545425415039,5.015700817108154,0.08244970999658108
39,0.0002979988348670304,0.4215615689754486,1.6095190048217773,3.7201437950134277,12.341314315795898,5.082398414611816,16.361003875732422,4.933453559875488,0.08131662191590294
40,-0.0064302473329007626,0.42199867963790894,1.603977084159851,3.718140125274658,12.339225769042969,5.087169647216797,16.389385223388672,4.8634209632873535,0.09374864806886762
