epoch,s_A,L_p,B_q,B_B,M_B,B_C,M_C,B_A,Loss
0,0.0,0.4639953672885895,2.8654463291168213,3.6398911476135254,12.059896469116211,3.880765676498413,11.064788818359375,9.97525691986084,0
1,-0.030140258371829987,0.33780229091644287,2.86228346824646,3.489459753036499,11.644543647766113,3.84010648727417,10.943672180175781,9.815385818481445,5506.249499946833
2,-0.026398714631795883,0.22909648716449738,2.869493007659912,3.442547559738159,11.202433586120605,3.7714335918426514,10.705957412719727,9.65589427947998,1.882976695895195
3,-0.022614795714616776,0.16312670707702637,2.8709521293640137,3.367769241333008,10.908166885375977,3.721161127090454,10.621858596801758,9.498128890991211,0.8006654102355242
4,-0.018036626279354095,0.13528130948543549,2.878998041152954,3.3348164558410645,10.89492130279541,3.699902296066284,10.597779273986816,9.341209411621094,0.5887261610478163
5,-0.01478942297399044,0.13086315989494324,2.891550064086914,3.32332706451416,10.934131622314453,3.704228401184082,10.664928436279297,9.185626029968262,0.3662280570715666
6,-0.013833221979439259,0.11464187502861023,2.9001753330230713,3.3138129711151123,10.874253273010254,3.712092399597168,10.763130187988281,9.031506538391113,0.5665626814588904
7,-0.013794763945043087,0.0974028930068016,2.9069318771362305,3.3062381744384766,10.83996868133545,3.710036277770996,10.767200469970703,8.878724098205566,0.6742222500033677
8,-0.016453683376312256,0.08040545135736465,2.910048484802246,3.3071067333221436,10.831897735595703,3.7098751068115234,10.794754028320312,8.72723388671875,0.20309202885255218
9,-0.013168792240321636,0.0702069103717804,2.912219762802124,3.3100783824920654,10.836904525756836,3.7149460315704346,10.869697570800781,8.577047348022461,0.1886216546408832
10,-0.010000860318541527,0.05437217280268669,2.913789987564087,3.3123109340667725,10.84773063659668,3.716207504272461,10.903848648071289,8.428175926208496,0.263634760864079
11,-0.024517811834812164,0.028656678274273872,2.9110231399536133,3.31347918510437,10.848401069641113,3.70867919921875,10.886370658874512,8.280618667602539,0.4233868191950023
12,-0.024845512583851814,0.012011238373816013,2.9104533195495605,3.3233346939086914,10.872736930847168,3.707956075668335,10.934282302856445,8.134345054626465,0.24901652801781893
13,-0.013475128449499607,0.027246857061982155,2.9056477546691895,3.3392300605773926,10.872753143310547,3.716468334197998,11.070250511169434,7.989335536956787,0.10243095480836928
14,-0.013596687465906143,0.07427289336919785,2.9026269912719727,3.339872121810913,10.866984367370605,3.71142315864563,11.091279983520508,7.8457560539245605,0.20134891755878925
15,-0.011934792622923851,0.10287270694971085,2.906968116760254,3.343831777572632,10.897820472717285,3.7088284492492676,11.07564926147461,7.703530788421631,0.4714974241796881
16,-0.019894622266292572,0.1429833620786667,2.907304048538208,3.354426383972168,10.922004699707031,3.7024242877960205,11.09398078918457,7.562533378601074,0.23305471241474152
17,-0.018532143905758858,0.18806105852127075,2.9093704223632812,3.363071918487549,10.936864852905273,3.703925132751465,11.14950180053711,7.422943592071533,0.25699656014330685
18,-0.016778336837887764,0.22158083319664001,2.9138150215148926,3.373131513595581,10.95812702178955,3.702871799468994,11.176546096801758,7.28479528427124,0.12072882382199168
19,-0.008338500745594501,0.25202059745788574,2.917360544204712,3.3857975006103516,10.992582321166992,3.7121329307556152,11.264376640319824,7.147733688354492,0.12233713525347412
20,-0.008871314115822315,0.2879750728607178,2.920943260192871,3.38637375831604,10.989795684814453,3.710709571838379,11.282782554626465,7.025732517242432,0.051224444760009646
21,-0.003187921131029725,0.2959345281124115,2.9226300716400146,3.393606662750244,11.019542694091797,3.71694278717041,11.312116622924805,6.9050726890563965,0.07887611747719347
