epoch,s_A,L_p,B_q,B_B,M_B,B_C,M_C,B_A,Loss
0,0.0,0.4639953672885895,2.8654463291168213,3.6398911476135254,12.059896469116211,3.880765676498413,11.064788818359375,9.97525691986084,0
1,0.00045426443102769554,0.3056456744670868,2.8517444133758545,3.578701972961426,11.871429443359375,3.916032075881958,11.252628326416016,9.815250396728516,21.21398314833641
2,-0.0442623570561409,0.1433134526014328,2.864248275756836,3.471632480621338,11.284027099609375,3.8957011699676514,11.196224212646484,9.652179718017578,1.730662513524294
3,0.020617710426449776,0.05449642613530159,2.873302936553955,3.4120357036590576,11.111400604248047,3.910902500152588,11.335765838623047,9.502772331237793,0.4686427712440491
4,0.0553748682141304,0.040816228836774826,2.8748574256896973,3.391474962234497,11.058547973632812,3.9203460216522217,11.396524429321289,9.350470542907715,0.2554117860272527
5,0.06118034943938255,0.040049102157354355,2.8743138313293457,3.3728065490722656,10.978031158447266,3.907505989074707,11.391901969909668,9.195305824279785,0.26174306869506836
6,0.06376779824495316,0.03791900351643562,2.8749094009399414,3.355660915374756,10.896171569824219,3.8874216079711914,11.348462104797363,9.039888381958008,0.2543642958626151
7,0.06480550765991211,0.0413140133023262,2.8746633529663086,3.3460958003997803,10.85018539428711,3.8783082962036133,11.340255737304688,8.884492874145508,0.1984649640507996
8,0.06661386042833328,0.055089205503463745,2.8715925216674805,3.3487436771392822,10.887516021728516,3.892822742462158,11.428874015808105,8.881789207458496,0.19744114624336362
9,0.07259032130241394,0.054418183863162994,2.8724772930145264,3.3412997722625732,10.840665817260742,3.880091667175293,11.403287887573242,8.907576560974121,0.1973196566104889
10,0.07840748876333237,0.05911947414278984,2.871556043624878,3.3398776054382324,10.835906028747559,3.8782074451446533,11.41348648071289,8.927706718444824,0.1985919908620417
11,0.08446349948644638,0.06507076323032379,2.870495080947876,3.34024715423584,10.843260765075684,3.8774635791778564,11.424790382385254,8.945321083068848,0.1898476481437683
12,0.07982175052165985,0.05475596338510513,2.874354839324951,3.336491346359253,10.835443496704102,3.877662181854248,11.443912506103516,8.958930969238281,0.2001290782354772
13,0.09173890948295593,0.0667751282453537,2.8707237243652344,3.3400681018829346,10.85665512084961,3.874523878097534,11.441781044006348,8.965624809265137,0.18242895836010575
14,0.09057789295911789,0.06278061866760254,2.8720734119415283,3.3435044288635254,10.889413833618164,3.883190870285034,11.489531517028809,8.967591285705566,0.22149895364418626
15,0.09291435033082962,0.05331780016422272,2.8755836486816406,3.3357832431793213,10.855239868164062,3.8676905632019043,11.453972816467285,8.982869148254395,0.19907799921929836
16,0.09774553775787354,0.06497219949960709,2.8723044395446777,3.339979887008667,10.878752708435059,3.8731722831726074,11.490501403808594,9.005306243896484,0.16795778716914356
17,0.0987817645072937,0.06677781045436859,2.8721213340759277,3.3376548290252686,10.870994567871094,3.8703420162200928,11.493160247802734,9.014679908752441,0.17129430267959833
18,0.10248477011919022,0.07455258071422577,2.870236396789551,3.3398828506469727,10.88571548461914,3.8698649406433105,11.497514724731445,9.035451889038086,0.1764298644848168
19,0.10402385890483856,0.07913297414779663,2.8691799640655518,3.3404316902160645,10.889276504516602,3.870992422103882,11.517650604248047,9.052438735961914,0.1722464789636433
20,0.10572472214698792,0.07951191812753677,2.869715929031372,3.336937665939331,10.878021240234375,3.8622212409973145,11.491570472717285,9.063566207885742,0.17760776076465845
21,0.1095522940158844,0.07502196729183197,2.870753288269043,3.336940288543701,10.89124584197998,3.857740879058838,11.481986045837402,9.051905632019043,0.2328148684464395
22,0.11172239482402802,0.0673932135105133,2.872922420501709,3.335705041885376,10.89708137512207,3.855046272277832,11.49771499633789,9.051422119140625,0.19704116182401776
23,0.11646425724029541,0.06999852508306503,2.8719937801361084,3.334995746612549,10.898046493530273,3.8485898971557617,11.500082015991211,9.071001052856445,0.17686618817970157
24,0.12072473019361496,0.07351367920637131,2.8705575466156006,3.340344190597534,10.928693771362305,3.852768659591675,11.530587196350098,9.076580047607422,0.1816919050179422
25,0.11867504566907883,0.0644121840596199,2.8739287853240967,3.3402974605560303,10.936710357666016,3.8567678928375244,11.551248550415039,9.077754020690918,0.19612247589975595
26,0.12521854043006897,0.0723988264799118,2.8708858489990234,3.339033365249634,10.93028450012207,3.846705198287964,11.543659210205078,9.09477710723877,0.16029011365026236
27,0.11988277733325958,0.06349048763513565,2.874363422393799,3.3392140865325928,10.93284797668457,3.853825092315674,11.567299842834473,9.101961135864258,0.1912959231995046
28,0.12658549845218658,0.07189066708087921,2.870790719985962,3.343618631362915,10.954925537109375,3.8550050258636475,11.57744312286377,9.09644889831543,0.17799403984099627
29,0.12205834686756134,0.05910974368453026,2.8758838176727295,3.335467576980591,10.923998832702637,3.847670078277588,11.56466293334961,9.112335205078125,0.1885994179174304
30,0.1297096461057663,0.07003893703222275,2.871154308319092,3.342628002166748,10.95832347869873,3.850348949432373,11.578248023986816,9.105545043945312,0.20608632173389196
31,0.12881380319595337,0.06845932453870773,2.8717031478881836,3.3422458171844482,10.956064224243164,3.851290702819824,11.591083526611328,9.11245059967041,0.16048614028841257
32,0.1273230016231537,0.06511916220188141,2.8730320930480957,3.3400678634643555,10.94642448425293,3.8505022525787354,11.593188285827637,9.1166410446167,0.17056364566087723
33,0.1325487345457077,0.07356956601142883,2.869678258895874,3.344625949859619,10.964712142944336,3.8514463901519775,11.60040283203125,9.115596771240234,0.1712486520409584
34,0.13018567860126495,0.06753560900688171,2.8720951080322266,3.34132981300354,10.950764656066895,3.849438190460205,11.599550247192383,9.125438690185547,0.17906501423567533
35,0.13224826753139496,0.07006552070379257,2.871042251586914,3.343538284301758,10.959835052490234,3.850071668624878,11.605216979980469,9.120585441589355,0.16559526417404413
